pathway	logFC	P.Value	adj.P.Val	direction
KEGG_WNT_SIGNALING_PATHWAY	-0.4274805435371328	5.2397183954479016e-79	9.745876215533097e-77	down
KEGG_O_GLYCAN_BIOSYNTHESIS	0.3084100023436213	3.9383120555228676e-57	3.662630211636267e-55	up
KEGG_ASTHMA	0.2773122416446866	9.732922688737713e-57	6.034412067017382e-55	up
KEGG_GLIOMA	0.19310530151183672	1.785644204649495e-56	8.303245551620151e-55	up
KEGG_MELANOGENESIS	0.4544477574512663	8.650798145991242e-56	3.2180969103087425e-54	up
KEGG_BASE_EXCISION_REPAIR	0.2871606397056685	4.1745390334076555e-53	1.2941071003563733e-51	up
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	0.3033080716556338	4.909734720934586e-53	1.3045866544197616e-51	up
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.23990200007072968	6.237685307398573e-52	1.4502618339701683e-50	up
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.24592960710942452	9.998820624324434e-52	2.06642292902705e-50	up
KEGG_ABC_TRANSPORTERS	0.21779092411038797	2.6433034004993282e-51	4.916544324928751e-50	up
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.24297161393540836	8.631918040814321e-51	1.4595788687195125e-49	up
KEGG_PARKINSONS_DISEASE	0.28147455144312605	1.7437650191732344e-50	2.702835779718513e-49	up
KEGG_ALLOGRAFT_REJECTION	0.22158342402135853	5.549914544480135e-49	7.940646963640809e-48	up
KEGG_PROTEASOME	-0.27942111513921886	1.9801046523256322e-48	2.6307104666611973e-47	down
KEGG_GNRH_SIGNALING_PATHWAY	-0.2497380535071297	4.5954147699323085e-47	5.698314314716063e-46	down
KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.28209035749104044	5.722189623371921e-47	6.49697301681464e-46	up
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	-0.16574194747672444	5.938093617518757e-47	6.49697301681464e-46	down
KEGG_PYRIMIDINE_METABOLISM	0.20869522267537471	2.2193296014285093e-46	2.2933072548094597e-45	up
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.21945353736118056	1.3944514776999232e-45	1.3650946044851878e-44	up
KEGG_TIGHT_JUNCTION	-0.18926220210534012	1.905896988885372e-45	1.772484199663396e-44	down
KEGG_PEROXISOME	0.22267082536883637	1.6450770431784668e-44	1.457068238243785e-43	up
KEGG_ETHER_LIPID_METABOLISM	0.23963574273931232	3.8879698271165695e-44	3.287101762925827e-43	up
KEGG_DILATED_CARDIOMYOPATHY	0.250469259719135	4.774236617307144e-44	3.676394672283407e-43	up
KEGG_SPLICEOSOME	0.33851697447781975	4.936730720973374e-44	3.676394672283407e-43	up
KEGG_OOCYTE_MEIOSIS	0.23749483093415139	4.941390688552966e-44	3.676394672283407e-43	up
KEGG_VIRAL_MYOCARDITIS	0.20578430413482654	7.387005673724983e-44	5.2845502127417194e-43	up
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.2577275190741247	1.4218547395553786e-43	9.794999316937053e-43	up
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.2730168010762162	2.153294333743095e-43	1.4304026645579132e-42	up
KEGG_VEGF_SIGNALING_PATHWAY	0.224037589425142	5.454357406883833e-43	3.498311992001355e-42	up
KEGG_OXIDATIVE_PHOSPHORYLATION	-0.20332556612140495	2.4545818507938267e-42	1.5218407474921726e-41	down
KEGG_PRION_DISEASES	-0.24988605665181696	5.187782547831138e-42	3.112669528698683e-41	down
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	0.25771105238423775	2.2587599120266374e-41	1.312904198865483e-40	up
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0.2272073645132453	9.991986380368701e-41	5.631846868935087e-40	up
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.2000520667347279	1.2627916208133392e-40	6.9082129844494435e-40	up
KEGG_ENDOMETRIAL_CANCER	0.23320885867889776	3.032178611322179e-39	1.611386347731215e-38	up
KEGG_LONG_TERM_DEPRESSION	0.1764111409355018	5.570198731697526e-39	2.8779360113770553e-38	up
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.23205013803708413	8.546813345060116e-39	4.296506168057248e-38	up
KEGG_MTOR_SIGNALING_PATHWAY	0.24924692718859878	2.130282453534317e-38	1.0427172009404815e-37	up
KEGG_NOTCH_SIGNALING_PATHWAY	0.16821156424030825	2.4356829846814784e-38	1.1616334234634742e-37	up
KEGG_ADHERENS_JUNCTION	0.16246127958418502	4.132249918457955e-38	1.921496212082949e-37	up
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.21096340292784233	9.862725212882682e-38	4.474309486819948e-37	up
KEGG_SMALL_CELL_LUNG_CANCER	0.2422921308976278	5.900130513542252e-37	2.612914941711569e-36	up
KEGG_ECM_RECEPTOR_INTERACTION	0.2875569166102345	9.757802948031958e-37	4.220817089148707e-36	up
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	0.1822615208820756	3.534928641005803e-36	1.4943107436979079e-35	up
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	0.17423815974697437	5.0058228037529207e-36	2.0526308200440252e-35	up
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	0.35230961393156773	5.076398802259417e-36	2.0526308200440252e-35	up
KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.23419221940126728	5.4508748105006035e-36	2.1571547122406645e-35	up
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.19062956394342076	1.4676059509104582e-35	5.686973059778025e-35	up
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.16039782208868428	3.1086970776943807e-35	1.1800360335737853e-34	up
KEGG_HISTIDINE_METABOLISM	0.2011092406921551	8.418022793416906e-35	3.131504479151089e-34	up
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.17326565503648111	1.2437752428980412e-34	4.536121474098738e-34	up
