pathway	logFC	P.Value	adj.P.Val	direction
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	-0.05286922947676924	5.583487335332003e-15	1.0385286443717525e-12	down
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.05989342927272096	3.663982995510404e-14	3.407504185824676e-12	up
KEGG_DILATED_CARDIOMYOPATHY	-0.06377370707859328	3.0333510050875863e-13	1.8806776231543034e-11	down
KEGG_GALACTOSE_METABOLISM	-0.06071016370306742	7.538520096399087e-13	3.5054118448255756e-11	down
KEGG_CIRCADIAN_RHYTHM_MAMMAL	-0.09340439249253561	3.318367918648056e-12	1.234432865737077e-10	down
KEGG_ARACHIDONIC_ACID_METABOLISM	-0.05856169251574822	9.108161350270598e-12	2.823530018583885e-10	down
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	-0.055047466887810176	3.775688015363351e-11	1.003254244082262e-9	down
KEGG_RNA_DEGRADATION	0.05480093489291504	7.864847029517321e-11	1.8285769343627773e-9	up
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	-0.07788385602502054	1.3604802437271743e-10	2.8116591703694937e-9	down
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	-0.051440006456255134	2.1297300020185338e-10	3.961297803754473e-9	down
KEGG_TIGHT_JUNCTION	-0.022083239393273696	2.7792315225571453e-10	4.578566031328897e-9	down
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	0.03359271992905235	2.9539135685992883e-10	4.578566031328897e-9	up
KEGG_HEMATOPOIETIC_CELL_LINEAGE	-0.09217738528371675	4.648473720709676e-10	6.650893169630768e-9	down
KEGG_STARCH_AND_SUCROSE_METABOLISM	-0.03989948202519872	5.009944663228609e-10	6.6560693382894386e-9	down
KEGG_RIBOFLAVIN_METABOLISM	0.06452712837027498	9.841692830907864e-10	1.2203699110325751e-8	up
