pathway	logFC	P.Value	adj.P.Val	direction
KEGG_OLFACTORY_TRANSDUCTION	-0.4274805435371328	5.2397183954481995e-79	9.745876215533651e-77	down
KEGG_ADHERENS_JUNCTION	0.3084100023436213	3.938312055522924e-57	3.66263021163632e-55	up
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.2773122416446866	9.732922688737713e-57	6.034412067017382e-55	up
KEGG_TIGHT_JUNCTION	0.19310530151183672	1.785644204649495e-56	8.303245551620151e-55	up
KEGG_RIBOSOME	0.4544477574512663	8.650798145991242e-56	3.2180969103087425e-54	up
KEGG_LYSINE_DEGRADATION	0.28716063970566846	4.1745390334077153e-53	1.2941071003563918e-51	up
KEGG_ENDOMETRIAL_CANCER	0.3033080716556338	4.909734720934586e-53	1.3045866544197616e-51	up
KEGG_PROSTATE_CANCER	0.23990200007072968	6.237685307398662e-52	1.450261833970189e-50	up
KEGG_MTOR_SIGNALING_PATHWAY	0.24592960710942452	9.998820624324578e-52	2.0664229290270796e-50	up
KEGG_INSULIN_SIGNALING_PATHWAY	0.21779092411038797	2.643303400499366e-51	4.916544324928821e-50	up
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	0.24297161393540836	8.631918040814445e-51	1.4595788687195334e-49	up
KEGG_SPLICEOSOME	0.28147455144312605	1.743765019173259e-50	2.7028357797185515e-49	up
KEGG_VIBRIO_CHOLERAE_INFECTION	0.22158342402135853	5.549914544480135e-49	7.940646963640809e-48	up
KEGG_LINOLEIC_ACID_METABOLISM	-0.27942111513921886	1.9801046523256322e-48	2.6307104666611973e-47	down
KEGG_RETINOL_METABOLISM	-0.2497380535071297	4.595414769932375e-47	5.698314314716145e-46	down
KEGG_COLORECTAL_CANCER	0.28209035749104044	5.722189623371921e-47	6.496973016814732e-46	up
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	-0.16574194747672444	5.938093617518841e-47	6.496973016814732e-46	down
KEGG_ENDOCYTOSIS	0.20869522267537471	2.2193296014285093e-46	2.2933072548094597e-45	up
KEGG_ERBB_SIGNALING_PATHWAY	0.21945353736118056	1.3944514776999232e-45	1.3650946044851878e-44	up
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	-0.18926220210534012	1.905896988885426e-45	1.7724841996634463e-44	down
KEGG_NON_SMALL_CELL_LUNG_CANCER	0.2226708253688364	1.64507704317849e-44	1.4570682382438055e-43	up
KEGG_ALZHEIMERS_DISEASE	0.23963574273931232	3.8879698271165695e-44	3.287101762925827e-43	up
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.250469259719135	4.774236617307144e-44	3.6763946722834585e-43	up
KEGG_LIMONENE_AND_PINENE_DEGRADATION	0.33851697447781975	4.936730720973374e-44	3.6763946722834585e-43	up
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.23749483093415139	4.941390688553035e-44	3.6763946722834585e-43	up
KEGG_WNT_SIGNALING_PATHWAY	0.20578430413482654	7.387005673724983e-44	5.2845502127417194e-43	up
KEGG_RENAL_CELL_CARCINOMA	0.2577275190741247	1.4218547395553786e-43	9.794999316937053e-43	up
KEGG_PROPANOATE_METABOLISM	0.2730168010762162	2.153294333743095e-43	1.4304026645579132e-42	up
KEGG_PANCREATIC_CANCER	0.224037589425142	5.454357406883833e-43	3.498311992001355e-42	up
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	-0.20332556612140495	2.4545818507938267e-42	1.5218407474921726e-41	down
KEGG_STEROID_HORMONE_BIOSYNTHESIS	-0.24988605665181696	5.187782547831138e-42	3.112669528698683e-41	down
KEGG_HUNTINGTONS_DISEASE	0.25771105238423775	2.2587599120266374e-41	1.312904198865483e-40	up
KEGG_GLIOMA	0.2272073645132453	9.991986380368701e-41	5.631846868935087e-40	up
KEGG_N_GLYCAN_BIOSYNTHESIS	0.2000520667347279	1.262791620813375e-40	6.90821298444964e-40	up
