pathway	logFC	P.Value	adj.P.Val	direction
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	0.035883624211658804	3.312562326176059e-12	5.416426526307328e-10	up
KEGG_PURINE_METABOLISM	0.07329920572287028	5.824114544416482e-12	5.416426526307328e-10	up
KEGG_PROTEIN_EXPORT	-0.04106579113001742	1.4090646279618722e-11	8.736200693363608e-10	down
KEGG_BASAL_TRANSCRIPTION_FACTORS	-0.024608855341700694	2.4958722517947097e-9	1.16058059708454e-7	down
KEGG_PPAR_SIGNALING_PATHWAY	-0.03742109996654487	2.452122611863139e-8	9.121896116130878e-7	down
KEGG_ASTHMA	-0.019154255311157373	3.5467034660084696e-8	1.0994780744626256e-6	down
KEGG_HISTIDINE_METABOLISM	0.031201159326759167	2.4732505355856845e-7	6.571779994556248e-6	up
KEGG_ENDOMETRIAL_CANCER	0.02471041542536885	7.693518810055804e-7	1.7887431233379745e-5	up
KEGG_LYSINE_DEGRADATION	-0.014027327829887451	4.058575744873685e-6	8.387723206072283e-5	down
KEGG_PYRUVATE_METABOLISM	-0.03329246671821812	4.637432047559109e-6	8.625623608459944e-5	down
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	-0.01783772937845344	8.160764004481532e-6	1.3799110043941502e-4	down
KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.03725920755419928	9.611101879334162e-6	1.4897207912967952e-4	up
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	-0.014728750225485567	1.0689596967805174e-5	1.529434643085971e-4	down
KEGG_THYROID_CANCER	0.022201835804732898	1.731114307286644e-5	2.299909008252256e-4	up
KEGG_PYRIMIDINE_METABOLISM	-0.0145387683302744	2.0513887575050412e-5	2.543722059306251e-4	down
KEGG_RETINOL_METABOLISM	0.026196503787280823	2.2306480860566537e-5	2.59312840004086e-4	up
KEGG_DILATED_CARDIOMYOPATHY	0.016094071095965067	2.5961213908472106e-5	2.8091289073899105e-4	up
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.017368851665913	2.7874759610438648e-5	2.8091289073899105e-4	up
KEGG_OXIDATIVE_PHOSPHORYLATION	0.017962990653183967	2.869540281742382e-5	2.8091289073899105e-4	up
KEGG_PANCREATIC_CANCER	0.019289155489572277	3.277235994223036e-5	3.047829474627424e-4	up
KEGG_ALLOGRAFT_REJECTION	-0.016263917299746865	3.466640296654612e-5	3.0704528341797993e-4	down
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	0.042820838933528865	3.882405963230873e-5	3.282397768913374e-4	up
KEGG_GNRH_SIGNALING_PATHWAY	0.015629374331605658	4.820261116693038e-5	3.8981242074126313e-4	up
KEGG_BETA_ALANINE_METABOLISM	-0.019184314647185355	5.1338173961377315e-5	3.966110821962612e-4	down
KEGG_BLADDER_CANCER	0.016394261294616578	5.330794115541145e-5	3.966110821962612e-4	up
KEGG_PROPANOATE_METABOLISM	-0.03301934314277177	6.049981997139175e-5	4.2172017668134945e-4	down
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	-0.018619411087952707	6.121744500213137e-5	4.2172017668134945e-4	down
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	0.015615444726585635	7.683698501634268e-5	5.104171147514193e-4	up
KEGG_INOSITOL_PHOSPHATE_METABOLISM	-0.022490645658854967	9.120564449241695e-5	5.84974133641019e-4	down
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.024941595757578927	1.1243121754171042e-4	6.970735487586046e-4	up
KEGG_LONG_TERM_POTENTIATION	0.018137834036731984	1.2507635680047275e-4	7.504581408028365e-4	up
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.03015995330676256	1.4553442264334413e-4	8.226979083711859e-4	up
KEGG_BUTANOATE_METABOLISM	-0.026762515446101295	1.459625321303717e-4	8.226979083711859e-4	down
KEGG_RIBOSOME	0.03814763506774894	2.0886313255017634e-4	0.0011426041957156706	up
KEGG_AXON_GUIDANCE	0.02586594643858732	2.2924019229956358e-4	0.0012182478790776807	up
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	0.029745645245454914	2.4364769608248776e-4	0.0012588464297595202	up
KEGG_MELANOMA	-0.02550999189771453	2.8010560872321273e-4	0.0014080984654734478	down
KEGG_APOPTOSIS	0.02209377314292666	3.9060663527216023e-4	0.0019119166884374156	up
KEGG_TYPE_I_DIABETES_MELLITUS	0.017764146800578112	4.3549247049137063e-4	0.0020397402439777993	up
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	-0.01836828013968612	4.386538159092041e-4	0.0020397402439777993	down
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	-0.01293765369803803	4.9755763596679e-4	0.0022405742834445135	down
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.02237963616160991	5.059361285197288e-4	0.0022405742834445135	up
KEGG_TIGHT_JUNCTION	0.011821481576508598	5.437107628558152e-4	0.0023518651602600377	up
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.019424590420329787	6.011296140460236e-4	0.002391471619807786	down
KEGG_LINOLEIC_ACID_METABOLISM	0.02352400265021521	6.022547581409004e-4	0.002391471619807786	up
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	0.010465141112931271	6.06988741880882e-4	0.002391471619807786	up
