pathway	logFC	P.Value	adj.P.Val	direction
KEGG_VIRAL_MYOCARDITIS	-0.043305515388387075	2.25854723744497e-20	4.2008978616476446e-18	down
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	-0.09188538862222842	2.7664736859811923e-19	2.5728205279625088e-17	down
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	-0.03896961269759398	1.587397955946999e-14	9.841867326871393e-13	down
KEGG_LIMONENE_AND_PINENE_DEGRADATION	-0.046100743321213423	1.778029881225605e-13	8.267838947699064e-12	down
KEGG_GAP_JUNCTION	-0.0494807586884565	2.396677336459814e-13	8.915639691630507e-12	down
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	-0.07450598009284795	1.0537488066593968e-12	3.26662130064413e-11	down
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	-0.08290129494838253	3.863105628641565e-12	1.0264823527533302e-10	down
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	-0.05355098116626198	2.937740386153917e-11	6.830246397807856e-10	down
KEGG_MAPK_SIGNALING_PATHWAY	-0.033391921078878374	6.386716156039047e-11	1.3199213389147365e-9	down
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	-0.05745178090246844	5.38819600318305e-10	1.0022044565920473e-8	down
KEGG_TRYPTOPHAN_METABOLISM	-0.044752668846890414	9.632104992494843e-10	1.6287013896400373e-8	down
KEGG_ENDOMETRIAL_CANCER	-0.04251070712550516	1.9379744584215736e-9	3.003860410553439e-8	down
KEGG_OLFACTORY_TRANSDUCTION	0.03103887269666627	2.9528414496281562e-9	4.2248346894679775e-8	up
KEGG_INOSITOL_PHOSPHATE_METABOLISM	-0.04813851975367657	6.112429940439567e-9	8.120799778012568e-8	down
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	-0.040418346731914474	8.08852697617898e-9	1.0029773450461937e-7	down
KEGG_TYROSINE_METABOLISM	-0.06992351928556383	5.8812982012049453e-8	6.837009158900749e-7	down
KEGG_PHENYLALANINE_METABOLISM	-0.03417716388930826	5.970972020424188e-7	6.532945857640582e-6	down
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	-0.03930503877297929	7.031675099215801e-7	7.266064269189661e-6	down
KEGG_LYSOSOME	0.03200000344515489	9.98587781611093e-7	9.775648809455963e-6	up
KEGG_PROPANOATE_METABOLISM	-0.056042907642668005	1.1950688990804526e-6	1.111414076144821e-5	down
KEGG_ONE_CARBON_POOL_BY_FOLATE	-0.03248181494327083	1.3705661933038194e-6	1.2139300569262401e-5	down
KEGG_P53_SIGNALING_PATHWAY	-0.029569691363856627	2.9264582392149275e-6	2.474187420427166e-5	down
KEGG_COLORECTAL_CANCER	-0.06275725798314073	6.006226235175947e-6	4.8572090423596794e-5	down
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	-0.024155457388445066	6.6436561460848934e-06	4.957849174237707e-5	down
KEGG_RENIN_ANGIOTENSIN_SYSTEM	-0.033086976517757584	6.6637757718248745e-6	4.957849174237707e-5	down
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	-0.030723868184639132	7.692242765432262e-6	5.487549094722839e-5	down
KEGG_DORSO_VENTRAL_AXIS_FORMATION	-0.05178794701559836	7.965797072984766e-6	5.487549094722839e-5	down
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	-0.039711751563629834	8.852833314911611e-6	5.8808107020484275e-5	down
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	-0.034999794229104195	1.6680727045494948e-5	1.0698673208489862e-4	down
KEGG_SMALL_CELL_LUNG_CANCER	-0.031840309486638234	1.8154489294176583e-5	1.1255783362389482e-4	down
KEGG_RENAL_CELL_CARCINOMA	0.03954622059019207	1.9982102885418138e-5	1.1989261731250883e-4	up
KEGG_BASAL_TRANSCRIPTION_FACTORS	-0.02315080023612081	2.083789767656089e-5	1.2112028024501017e-4	down
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	-0.025528717122548148	2.901900954755777e-5	1.635616901771438e-4	down
KEGG_RIBOFLAVIN_METABOLISM	-0.0338461701143395	3.985936469649479e-5	2.180541715749421e-4	down
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	-0.018209863451400465	4.955321710965152e-5	2.633399537827195e-4	down
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	-0.018684661273709807	5.590649958144082e-5	2.833293738679382e-4	down
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.023810066159119157	5.636121953286943e-5	2.833293738679382e-4	up
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.01806627863626737	6.353709106128584e-5	3.109973404578728e-4	up
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.020044105312964994	7.925031141102638e-5	3.779630236525873e-4	up
KEGG_PYRUVATE_METABOLISM	-0.038623184730664346	9.029232798506873e-5	4.198593251305696e-4	down
KEGG_DILATED_CARDIOMYOPATHY	0.019892840820384845	1.403371443077624e-4	6.366514351522878e-4	up
KEGG_BUTANOATE_METABOLISM	-0.035601529538945555	2.3401737483864257e-4	0.0010363626599997028	down
KEGG_GLIOMA	-0.016611464866165725	3.0262295827022945e-4	0.001309020238099132	down
KEGG_PARKINSONS_DISEASE	0.01711690284681577	5.051715139948186e-4	0.00213549776370537	up
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	-0.025215314406198994	6.809140344441756e-4	0.0027837804590804937	down
KEGG_VIBRIO_CHOLERAE_INFECTION	-0.03565599859140724	6.884618339661436e-4	0.0027837804590804937	down
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	-0.028942935446673264	9.036547260558388e-4	0.0035761655116252344	down
KEGG_LEISHMANIA_INFECTION	0.013739666752099058	9.378234330771852e-4	0.0036340658031740925	up
KEGG_GLYCEROLIPID_METABOLISM	0.030412806815250822	0.0010339589667414646	0.0039248238329369885	up
KEGG_RETINOL_METABOLISM	-0.02692165836242891	0.0012569392116761992	0.004675813867435461	down
KEGG_ECM_RECEPTOR_INTERACTION	0.01646299226309975	0.0025565631305855714	0.009323936123312084	up
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.01519890914689307	0.0027417518221532033	0.009807035363855689	up
