pathway	logFC	P.Value	adj.P.Val	direction
KEGG_OLFACTORY_TRANSDUCTION	-0.4631773501115135	7.020539551738659e-91	1.3058203566233906e-88	down
KEGG_RIBOSOME	0.5218527970180618	1.700123832260258e-78	1.5811151640020398e-76	up
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.3093678673044614	9.692310107382407e-76	6.009232266577093e-74	up
KEGG_INSULIN_SIGNALING_PATHWAY	0.24060213646217965	5.918311596645611e-72	2.752014892440209e-70	up
KEGG_MTOR_SIGNALING_PATHWAY	0.282180963357873	7.933851544052666e-72	2.951392774387592e-70	up
KEGG_COLORECTAL_CANCER	0.3294495193289184	9.114500415881509e-71	2.8254951289232677e-69	up
KEGG_SPLICEOSOME	0.34189710018772973	5.562214697720209e-68	1.477959905394227e-66	up
KEGG_ENDOMETRIAL_CANCER	0.29155522860681893	7.429056519909319e-68	1.6672054875975693e-66	up
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	0.2995913510180714	8.067123327085013e-68	1.6672054875975693e-66	up
KEGG_NON_SMALL_CELL_LUNG_CANCER	0.29155915266175286	7.780757944753826e-67	1.3595890386405492e-65	up
KEGG_LYSINE_DEGRADATION	0.27915996337972493	8.040580336046259e-67	1.3595890386405492e-65	up
KEGG_LINOLEIC_ACID_METABOLISM	-0.3178602374852419	1.8243402270158686e-66	2.8277273518745965e-65	down
KEGG_RENAL_CELL_CARCINOMA	0.32821152122411745	2.3826371936085985e-66	3.4090039847015335e-65	up
KEGG_GLIOMA	0.30288063232792284	2.5055877487324836e-64	3.3288522947445853e-63	up
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.27696870647458804	5.4333893065198775e-64	6.737402740084648e-63	up
KEGG_RETINOL_METABOLISM	-0.28516264832830096	1.2479280684803116e-63	1.4507163796083622e-62	down
KEGG_ADHERENS_JUNCTION	0.30242489673737194	4.3233000146218777e-63	4.730198839527466e-62	up
KEGG_ERBB_SIGNALING_PATHWAY	0.27124089574665977	8.947002210125052e-62	9.245235617129221e-61	up
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0.3102435851566539	1.0961997860991645e-61	1.0731218958654978e-60	up
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.30958179815531994	1.4973318634105969e-61	1.3925186329718553e-60	up
KEGG_PROSTATE_CANCER	0.2674797444184847	1.3684693351288876e-60	1.2120728396855863e-59	up
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.25335139876869917	2.9743433537636416e-60	2.514672108181988e-59	up
KEGG_ENDOCYTOSIS	0.24925715503045007	2.5466303972683276e-59	2.0594489299648216e-58	up
KEGG_PANCREATIC_CANCER	0.2773472255712	3.95727304429601e-59	3.0668866093294078e-58	up
KEGG_WNT_SIGNALING_PATHWAY	0.19479823117790646	1.4446635105466721e-58	1.0748296518467241e-57	up
KEGG_OOCYTE_MEIOSIS	0.22213005867789015	2.1805083355232537e-58	1.5599021169512508e-57	up
KEGG_PATHWAYS_IN_CANCER	0.20565806128204078	5.440574363270054e-56	3.747951228030482e-55	up
KEGG_AXON_GUIDANCE	0.2586794967658978	4.764381496619113e-55	3.164910565611268e-54	up
KEGG_HUNTINGTONS_DISEASE	0.24859776145799423	1.0581293725950734e-54	6.786622872506333e-54	up
KEGG_ALZHEIMERS_DISEASE	0.24603799671855056	4.0785488644798585e-53	2.5287002959775123e-52	up
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.20506196522893116	1.2103443980449036e-52	7.262066388269422e-52	up
KEGG_PARKINSONS_DISEASE	0.2903205637995839	6.894618520674027e-52	4.007497015141778e-51	up
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.23683801635859464	1.672332879790487e-51	9.396164447220084e-51	up
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.17303231971109342	1.7175784473413055e-51	9.396164447220084e-51	up
KEGG_STEROID_HORMONE_BIOSYNTHESIS	-0.2504740329882535	2.2675187327561797e-51	1.2050242408361412e-50	down
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	-0.2223641204041525	2.3368546122837358e-51	1.2073748830132636e-50	down
KEGG_RNA_DEGRADATION	0.26886266790050073	3.258735210231547e-51	1.6381749975758588e-50	up
KEGG_SMALL_CELL_LUNG_CANCER	0.25317620240739197	1.511255306360886e-49	7.397197025871705e-49	up
KEGG_ACUTE_MYELOID_LEUKEMIA	0.23372351529982632	7.7688034464689e-49	3.7051216437005525e-48	up
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	-0.19612781439541668	2.0103700152616767e-48	9.348220570966797e-48	down
KEGG_VIBRIO_CHOLERAE_INFECTION	0.22711069573241918	3.525162908840658e-48	1.5992202464496642e-47	up
KEGG_TIGHT_JUNCTION	0.17288769942632287	7.176694438609389e-47	3.178250394241301e-46	up
KEGG_OXIDATIVE_PHOSPHORYLATION	0.250592585331062	7.728041678735375e-47	3.342827330801813e-46	up
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	-0.20132454101497077	1.694373000704699e-45	7.162576775706229e-45	down
KEGG_NOTCH_SIGNALING_PATHWAY	0.267280609529448	1.1960729868338896e-44	4.943768345580077e-44	up
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.2006729702059321	1.691697351750108e-43	6.840341465772176e-43	up
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.13439559457290595	6.4150683806695625e-43	2.538729188945827e-42	up
KEGG_GNRH_SIGNALING_PATHWAY	0.1854838653373538	7.457314701985686e-43	2.889709447019453e-42	up
KEGG_GAP_JUNCTION	0.24561696514030862	1.112164417893372e-42	4.221685341391167e-42	up
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.1942945218170632	1.1594728641343864e-42	4.313239054579918e-42	up
KEGG_VEGF_SIGNALING_PATHWAY	0.1589072572673176	2.751964309573229e-41	1.003657571726707e-40	up
KEGG_FOCAL_ADHESION	0.27885272307924447	4.214824202444523e-41	1.5076101954897718e-40	up
KEGG_N_GLYCAN_BIOSYNTHESIS	0.19565986747360362	4.9621068642044495e-40	1.7414186353623163e-39	up
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	-0.19585483457895414	5.251278246662665e-40	1.8087736182949182e-39	down
KEGG_APOPTOSIS	0.1621658937453949	2.1301949469265864e-39	7.203932002333546e-39	up
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.2656929317643334	2.4102702630254482e-39	8.0055405164773815e-39	up
KEGG_MELANOMA	0.1833516492072198	4.559363257265249e-39	1.487792220791818e-38	up
KEGG_MAPK_SIGNALING_PATHWAY	0.1523305392695539	3.46892733318188e-38	1.112449110296258e-37	up
KEGG_LYSOSOME	0.18932125391846286	8.876905142959954e-38	2.7984819603229685e-37	up
KEGG_MELANOGENESIS	0.13540161674749485	1.0721019175953153e-36	3.323515944545478e-36	up
KEGG_RNA_POLYMERASE	0.20682750881197504	1.1265627319451456e-36	3.435092920357329e-36	up
KEGG_PYRUVATE_METABOLISM	0.16073326595524	3.25540195881553e-36	9.766205876446591e-36	up
KEGG_NON_HOMOLOGOUS_END_JOINING	0.22010029152582533	5.671504820266755e-36	1.673148818516392e-35	up
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.21355536043520806	5.7570712034972624e-36	1.673148818516392e-35	up
