pathway	logFC	P.Value	adj.P.Val	direction
KEGG_OLFACTORY_TRANSDUCTION	-0.4778657658476428	1.2158050540069912e-95	2.261397400453004e-93	down
KEGG_RIBOSOME	0.5372945307042956	4.222300514691374e-83	3.926739478662978e-81	up
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.3037986152916568	3.182696080833384e-78	1.973271570116698e-76	up
KEGG_INSULIN_SIGNALING_PATHWAY	0.24436330492372643	6.617614625811507e-76	2.5264153009806215e-74	up
KEGG_COLORECTAL_CANCER	0.34371488673899353	6.791438981130702e-76	2.5264153009806215e-74	up
KEGG_ENDOMETRIAL_CANCER	0.3147587963144201	1.8697327617064144e-74	5.796171561289884e-73	up
KEGG_MTOR_SIGNALING_PATHWAY	0.2666397455269158	1.33558569021473e-72	3.548841976856283e-71	up
KEGG_WNT_SIGNALING_PATHWAY	0.23745267188394162	2.912632587480651e-70	6.771870765892513e-69	up
KEGG_LYSINE_DEGRADATION	0.27982974411736605	3.72683073101348e-70	7.702116844094525e-69	up
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	0.2872343959863357	3.219525623364361e-69	5.9883176594577116e-68	up
KEGG_SPLICEOSOME	0.32467338803735046	5.787184914829677e-69	9.785603583257454e-68	up
KEGG_NON_SMALL_CELL_LUNG_CANCER	0.28089261845048746	1.9268425236624645e-68	2.98660591167682e-67	up
KEGG_LINOLEIC_ACID_METABOLISM	-0.3049157083047206	6.973439624675659e-68	9.977382847612865e-67	down
KEGG_ADHERENS_JUNCTION	0.3066769888168437	6.847915609011093e-67	9.097945023400453e-66	up
KEGG_PROSTATE_CANCER	0.28725713625064336	7.780337370523189e-67	9.647618339448753e-66	up
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.27331224694119244	1.275443648679094e-66	1.4827032415894469e-65	up
KEGG_RENAL_CELL_CARCINOMA	0.30544413679466736	1.8750863862873166e-66	2.036077651071344e-65	up
KEGG_GLIOMA	0.29525978684509413	1.970397726843236e-66	2.036077651071344e-65	up
KEGG_RETINOL_METABOLISM	-0.2784492000591781	8.405386451147002e-66	8.228430946912327e-65	down
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0.3108680066979507	5.9012790842869685e-65	5.4881895483868814e-64	up
KEGG_ERBB_SIGNALING_PATHWAY	0.25935049893387396	4.930339427248351e-63	4.366872064134254e-62	up
KEGG_ENDOCYTOSIS	0.24964103342966038	1.5251252859975224e-62	1.289424105434269e-61	up
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.28993420092780764	6.357587667259019e-62	5.1413535048268587e-61	up
KEGG_PATHWAYS_IN_CANCER	0.2190857404119959	8.6353754808558e-62	6.692415997663245e-61	up
KEGG_AXON_GUIDANCE	0.2802550589448086	1.5262184338323754e-61	1.1355065147712874e-60	up
KEGG_PANCREATIC_CANCER	0.2681214138302999	7.648288973127303e-61	5.471468265391071e-60	up
KEGG_OOCYTE_MEIOSIS	0.21778538393524743	1.0775739144866939e-60	7.423286966463891e-60	up
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.2358180852630898	2.3118220337609756e-60	1.5357103509983625e-59	up
KEGG_ALZHEIMERS_DISEASE	0.2530058616933892	2.3275925975073824e-57	1.4928697349530107e-56	up
KEGG_HUNTINGTONS_DISEASE	0.24539873373820084	2.9439015432573824e-57	1.825218956819577e-56	up
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.2050855286965014	1.0214103273898263e-55	6.128461964338958e-55	up
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.2344168093097111	3.953746746187818e-54	2.2981152962216694e-53	up
KEGG_TIGHT_JUNCTION	0.18968663427052568	1.2750568321434397e-53	7.186683962990298e-53	up
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	-0.2150647659525417	4.959708803715532e-53	2.713252463209085e-52	down
KEGG_ACUTE_MYELOID_LEUKEMIA	0.2363297322822493	2.6999135016601183e-52	1.4348111751679484e-51	up
KEGG_VIBRIO_CHOLERAE_INFECTION	0.23290470349759237	3.357931782318301e-52	1.7349314208644555e-51	up
KEGG_RNA_DEGRADATION	0.25356272466915064	7.465862319233431e-52	3.753109165884914e-51	up
KEGG_PARKINSONS_DISEASE	0.26650430517750484	1.9911682816365578e-51	9.746244746957887e-51	up
KEGG_STEROID_HORMONE_BIOSYNTHESIS	-0.23259120472312872	2.2202309988134227e-51	1.0588793994340939e-50	down
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.16004811712929987	2.43115892990277e-51	1.130488902404788e-50	up
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	-0.19455557534246376	4.288393318462373e-51	1.9454662371561007e-50	down
KEGG_NOTCH_SIGNALING_PATHWAY	0.2822732887075639	9.315470873830801e-50	4.125422815553641e-49	up
KEGG_SMALL_CELL_LUNG_CANCER	0.2355899088845102	1.220413476580815e-49	5.278997828930967e-49	up
KEGG_GNRH_SIGNALING_PATHWAY	0.2020631674989805	3.8898385726779e-49	1.644340851177476e-48	up
KEGG_MELANOGENESIS	0.1687532967754686	6.698469613567468e-48	2.7687007736078868e-47	up
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.2081680352907638	7.540811474928198e-48	3.0491107268187933e-47	up
KEGG_OXIDATIVE_PHOSPHORYLATION	0.23641178951280833	1.786521711540099e-47	7.070064645669328e-47	up
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	-0.19620593090752703	2.061363820876976e-47	7.987784805898282e-47	down
KEGG_GAP_JUNCTION	0.2524735326921846	1.2140475117440284e-46	4.608425248661006e-46	up
KEGG_N_GLYCAN_BIOSYNTHESIS	0.21467057490143274	1.8878322307987994e-46	7.022735898571533e-46	up
KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.2097378536141857	2.5014757526945962e-45	9.123029215709703e-45	up
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.12936735960990028	2.579639746481355e-44	9.227172939337155e-44	up
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.18792055030717897	3.065734298490645e-44	1.0758992066401132e-43	up
KEGG_VEGF_SIGNALING_PATHWAY	0.15878092565351198	4.2247385954331607e-44	1.4551877384269777e-43	up
KEGG_THYROID_CANCER	0.22863539578460876	2.3237561288498777e-43	7.85852072665595e-43	up
KEGG_FOCAL_ADHESION	0.2720403519942608	5.470833192954293e-43	1.817098167659819e-42	up
KEGG_LYSOSOME	0.20050232123226458	1.055282192839598e-42	3.443552418739741e-42	up
KEGG_PROPANOATE_METABOLISM	0.2247430757300546	1.3399440206992364e-42	4.297061859483758e-42	up
KEGG_APOPTOSIS	0.1635318649861144	1.6332761923834605e-42	5.148972403107181e-42	up
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.1709915135756039	3.651850044401013e-42	1.132073513764314e-41	up
KEGG_MAPK_SIGNALING_PATHWAY	0.1557912733832457	8.494668010076452e-42	2.5901774588101965e-41	up
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	-0.18985198442389056	1.246371309013148e-41	3.739113927039444e-41	down
KEGG_MELANOMA	0.180196351958485	3.392689378872931e-41	1.0016511499529606e-40	up
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.22716924303630134	5.805450883042685e-41	1.6872091628842803e-40	up
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.2533902640955777	2.39785748328709e-40	6.861561413713827e-40	up
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.23623828066731034	2.576678397394777e-40	7.2615482108398265e-40	up
KEGG_LONG_TERM_POTENTIATION	0.27920640345140973	4.834263946010296e-40	1.3420493939670375e-39	up
KEGG_NON_HOMOLOGOUS_END_JOINING	0.22273200678451904	4.178316827157176e-39	1.1428925438988746e-38	up
KEGG_PYRUVATE_METABOLISM	0.16047842871843065	7.404628938685584e-39	1.9960304095587224e-38	up
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.20208439440288856	5.568895571710664e-38	1.4797351090545478e-37	up
KEGG_RNA_POLYMERASE	0.19775932675517682	9.65152315897368e-38	2.528427193759302e-37	up
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	0.13662970577246242	1.932860955528887e-37	4.9932241351162915e-37	up
KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.1724790689299768	8.58674886075322e-37	2.187856559041231e-36	up
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	0.15297196960039436	9.488025758279482e-37	2.384828095999978e-36	up
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	-0.1735090257875694	3.3724638549924196e-36	8.3637103603812e-36	down
KEGG_SELENOAMINO_ACID_METABOLISM	0.14434159410073283	4.3213030455235346e-36	1.057582061141286e-35	up
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	-0.1275451319685515	6.080545744395242e-36	1.4688071538409286e-35	down
