pathway	logFC	P.Value	adj.P.Val	direction
KEGG_BASAL_CELL_CARCINOMA	-0.09162267375028585	4.029130842693948e-20	7.494183367410744e-18	down
KEGG_WNT_SIGNALING_PATHWAY	-0.042654440706035156	1.1308500150092748e-19	1.0516905139586255e-17	down
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	-0.07777697458139299	5.98271576851044e-14	2.8211944009466066e-12	down
KEGG_HEDGEHOG_SIGNALING_PATHWAY	-0.0467938770603925	6.067084733218509e-14	2.8211944009466066e-12	down
KEGG_PENTOSE_PHOSPHATE_PATHWAY	-0.049992594897517686	6.792939382920219e-13	2.5269734504463217e-11	down
KEGG_STARCH_AND_SUCROSE_METABOLISM	-0.03830604483053441	2.4755666096995637e-12	7.674256490068647e-11	down
KEGG_O_GLYCAN_BIOSYNTHESIS	-0.08001995704117043	5.710929644707475e-11	1.5174755913079864e-9	down
KEGG_MELANOGENESIS	-0.03335168002797377	7.590158169610064e-11	1.76471177443434e-9	down
KEGG_ARGININE_AND_PROLINE_METABOLISM	-0.04857401858008034	2.818901692055008e-10	5.452505186803077e-9	down
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	-0.04355409056032584	2.931454401507031e-10	5.452505186803077e-9	down
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	-0.06100278905728155	4.403251236670041e-10	7.44549754564207e-9	down
KEGG_THYROID_CANCER	-0.0470705969198244	9.68934922924358e-10	1.5018491305327548e-8	down
KEGG_FOLATE_BIOSYNTHESIS	-0.07449928837791525	1.8601962444050164e-9	2.6615115496871774e-8	down
KEGG_GALACTOSE_METABOLISM	-0.040876073410351245	1.198008060393454e-8	1.5082015575101597e-7	down
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	-0.04849950741701667	1.2162915786372255e-8	1.5082015575101597e-7	down
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	-0.038928954914448345	5.107821657919769e-8	5.937842677331731e-7	down
KEGG_BUTANOATE_METABOLISM	-0.03366448193868119	6.219202696234797e-7	6.804539420586308e-6	down
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	-0.06544233361388929	6.663892478175467e-7	6.886022227447983e-6	down
KEGG_REGULATION_OF_AUTOPHAGY	0.02690372675769309	7.713521713475893e-7	7.551131782665874e-6	up
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	-0.05389110893992084	1.5887059144077392e-6	1.4774965003991976e-5	down
KEGG_ENDOMETRIAL_CANCER	-0.0232035677076012	1.7989150515493685e-6	1.5451249343891974e-5	down
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.030350703966492018	1.84959311792068e-6	1.5451249343891974e-5	up
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	-0.038345001830516215	1.9106383597285774e-6	1.5451249343891974e-5	down
KEGG_ARACHIDONIC_ACID_METABOLISM	-0.02998060514820319	5.509142945543013e-6	4.269585782795835e-5	down
KEGG_BETA_ALANINE_METABOLISM	-0.033840980732444015	8.482181315219482e-6	6.310742898523295e-5	down
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	-0.03717402121876092	1.0677539463843974e-5	7.578515117747908e-5	down
KEGG_PROPANOATE_METABOLISM	-0.032412693641537545	1.1245780428001525e-5	7.578515117747908e-5	down
KEGG_NITROGEN_METABOLISM	-0.03671357696328742	1.140851738155599e-5	7.578515117747908e-5	down
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	-0.0325008383560959	1.463528641934621e-5	9.386769910339293e-5	down
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	-0.03254018214512956	2.8103708391455726e-5	1.742429920270255e-4	down
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	-0.037757355330856356	3.6852214395367635e-5	2.211132863722058e-4	down
KEGG_RENAL_CELL_CARCINOMA	0.02276738442945013	4.495148939633095e-5	2.5428033512919367e-4	up
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	-0.023832156393562	4.511425300679242e-5	2.5428033512919367e-4	down
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	-0.03477960028755479	6.027213244851802e-5	3.297240186889515e-4	down
KEGG_ONE_CARBON_POOL_BY_FOLATE	-0.048320018736861634	1.1022589034761652e-4	5.857718744187621e-4	down
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	-0.03900174743432483	1.1981718884069437e-4	6.15515831662201e-4	down
