pathway	logFC	P.Value	adj.P.Val	direction
KEGG_BASAL_CELL_CARCINOMA	-0.10983391212678986	1.0835937490282226e-27	2.015484373192494e-25	down
KEGG_THYROID_CANCER	-0.0717442896396217	1.5252180314063543e-19	1.4184527692079096e-17	down
KEGG_WNT_SIGNALING_PATHWAY	-0.03712579522744523	2.3712047148384878e-18	1.4701469231998625e-16	down
KEGG_STARCH_AND_SUCROSE_METABOLISM	-0.04302494637344387	2.864965376104358e-16	1.3322088998885265e-14	down
KEGG_HEDGEHOG_SIGNALING_PATHWAY	-0.04709685827231578	8.470439690741596e-16	3.1510035649558744e-14	down
KEGG_GALACTOSE_METABOLISM	-0.056205294953118594	2.68799948730376e-15	8.332798410641656e-14	down
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	-0.07059935649487287	1.0121351988313907e-13	2.6893878140376953e-12	down
KEGG_O_GLYCAN_BIOSYNTHESIS	-0.08218862486374844	7.575690758300306e-13	1.761348101304821e-11	down
KEGG_PENTOSE_PHOSPHATE_PATHWAY	-0.04558081595770346	9.258055186518873e-13	1.9133314052139006e-11	down
KEGG_FOLATE_BIOSYNTHESIS	-0.08382148885997934	1.2539442262400276e-12	2.3323362608064516e-11	down
KEGG_ONE_CARBON_POOL_BY_FOLATE	-0.08658478657977584	3.813609575175376e-12	6.448467099841999e-11	down
KEGG_ARACHIDONIC_ACID_METABOLISM	-0.04245580412564843	3.739113400896275e-11	5.795625771389226e-10	down
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	0.055578357934687864	7.387853830221421e-11	9.981385694865155e-10	up
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	-0.05898304468679679	7.51287095312431e-11	9.981385694865155e-10	down
KEGG_ERBB_SIGNALING_PATHWAY	0.03243287460638088	1.0021343837178292e-10	1.2426466358101083e-9	up
KEGG_ARGININE_AND_PROLINE_METABOLISM	-0.04520901189731742	1.7990269096742364e-10	2.0913687824963e-9	down
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	-0.046934543878263985	4.444805263025108e-10	4.8631398760157064e-9	down
KEGG_MELANOGENESIS	-0.02890510868069994	5.597647488553114e-10	5.784235738171551e-9	down
KEGG_PROSTATE_CANCER	-0.030533636551907578	1.2160352261905886e-9	1.1904344845865761e-8	down
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	-0.040113702831478124	1.8232436907448268e-9	1.6956166323926892e-8	down
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	-0.03294722792181673	4.228836644780095e-9	3.6873490677175186e-8	down
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	-0.05220077127835459	4.543978554070952e-9	3.6873490677175186e-8	down
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.02271308141935489	4.559625191263598e-9	3.6873490677175186e-8	up
KEGG_RIBOSOME	-0.03637964759500269	1.4367035906430992e-8	1.0783786198388178e-7	down
