pathway	logFC	P.Value	adj.P.Val	direction
KEGG_OLFACTORY_TRANSDUCTION	-0.4640762074825917	3.4880952453757022e-96	6.487857156398806e-94	down
KEGG_RIBOSOME	0.5582324446130644	1.1690402783248718e-86	1.0872074588421307e-84	up
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.2925070988869692	2.249883135320743e-78	1.3949275438988604e-76	up
KEGG_COLORECTAL_CANCER	0.3462696463849196	4.765829272483659e-78	2.2161106117049016e-76	up
KEGG_INSULIN_SIGNALING_PATHWAY	0.2346146829490481	6.250313401855399e-76	2.3251165854902086e-74	up
KEGG_ENDOMETRIAL_CANCER	0.308663899849338	2.0618626716718488e-75	6.391774282182731e-74	up
KEGG_MTOR_SIGNALING_PATHWAY	0.2605774242501423	2.1040308529904476e-73	5.590710552231761e-72	up
KEGG_LYSINE_DEGRADATION	0.28379462376335457	1.4098211970844707e-72	3.2778342832213943e-71	up
KEGG_SPLICEOSOME	0.32925219648043924	2.2370420182403045e-71	4.623220171029963e-70	up
KEGG_WNT_SIGNALING_PATHWAY	0.2319240264053517	4.899986584799153e-71	9.113975047726426e-70	up
KEGG_PROSTATE_CANCER	0.29801338097039226	3.151029473640971e-70	5.328104382702006e-69	up
KEGG_LINOLEIC_ACID_METABOLISM	-0.3041465735431838	1.4387936460538593e-69	2.1698389942159207e-68	down
KEGG_ADHERENS_JUNCTION	0.3127143059612366	1.5693552174724713e-69	2.1698389942159207e-68	up
KEGG_NON_SMALL_CELL_LUNG_CANCER	0.27625490035244726	1.633212146184026e-69	2.1698389942159207e-68	up
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	0.2748239607852963	4.303725163039877e-69	5.336619202169448e-68	up
KEGG_GLIOMA	0.29529694827921943	3.1637871756755805e-68	3.677902591722862e-67	up
KEGG_RENAL_CELL_CARCINOMA	0.29936139063072736	2.2750888489415733e-67	2.4892148582537216e-66	up
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.3055067308766555	6.115416273557258e-66	6.319263482675833e-65	up
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.25546566349164845	1.7363646000536767e-65	1.6998095558420204e-64	up
KEGG_RETINOL_METABOLISM	-0.26340388967392336	3.468305506328716e-65	3.225524120885706e-64	down
KEGG_PATHWAYS_IN_CANCER	0.22691533724478913	4.601203050761007e-65	4.075351273531178e-64	up
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0.2979123112725535	6.710422556006892e-65	5.6733572518967364e-64	up
KEGG_PANCREATIC_CANCER	0.2716439977087596	3.684043410321066e-63	2.979269888346601e-62	up
KEGG_OOCYTE_MEIOSIS	0.2168816653046347	2.832033523118568e-62	2.1948259804168902e-61	up
KEGG_ENDOCYTOSIS	0.23396720220195194	1.5446872904455593e-61	1.1492473440914961e-60	up
KEGG_ERBB_SIGNALING_PATHWAY	0.23880802114027888	2.8392453449765165e-61	2.031152439098585e-60	up
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.23019309525408269	4.329746113520442e-61	2.9827139893140824e-60	up
KEGG_HUNTINGTONS_DISEASE	0.2570575477941047	5.8604783657611695e-61	3.893032057255634e-60	up
KEGG_AXON_GUIDANCE	0.2557444748291803	2.0677733093731654e-59	1.3262270191152026e-58	up
KEGG_ALZHEIMERS_DISEASE	0.2510725663102381	9.003605059690059e-59	5.582235137007837e-58	up
KEGG_SMALL_CELL_LUNG_CANCER	0.26690116728330227	1.859133114302612e-56	1.1154798685815673e-55	up
KEGG_ACUTE_MYELOID_LEUKEMIA	0.23624921978068508	5.61489163636055e-54	3.26365576363457e-53	up
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.2228105803221232	9.754722878817764e-54	5.498116531697285e-53	up
KEGG_PARKINSONS_DISEASE	0.2695723045711887	1.3801744021614248e-53	7.550365847118383e-53	up
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.18497156261459463	3.7280836834636324e-53	1.9812101860692446e-52	up
KEGG_RNA_DEGRADATION	0.2510246010851341	3.933505462276364e-53	2.0323111555094547e-52	up
KEGG_TIGHT_JUNCTION	0.17925109081536666	5.436720375792987e-53	2.7330540267499882e-52	up
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	-0.20482977360319748	1.0062517210201553e-52	4.925337371309181e-52	down
KEGG_NOTCH_SIGNALING_PATHWAY	0.2893514999125855	1.929778635243671e-52	9.203559645008278e-52	up
