pathway	logFC	P.Value	adj.P.Val	direction
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	-0.09162267375028584	4.029130842693948e-20	7.494183367410744e-18	down
KEGG_VIRAL_MYOCARDITIS	-0.04265444070603516	1.1308500150092423e-19	1.0516905139585953e-17	down
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	-0.07777697458139299	5.98271576851044e-14	2.8211944009465767e-12	down
KEGG_LIMONENE_AND_PINENE_DEGRADATION	-0.04679387706039252	6.067084733218444e-14	2.8211944009465767e-12	down
KEGG_GAP_JUNCTION	-0.0499925948975177	6.792939382920219e-13	2.5269734504463217e-11	down
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	-0.038306044830534416	2.4755666096995374e-12	7.674256490068566e-11	down
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	-0.08001995704117043	5.7109296447075144e-11	1.5174755913079967e-9	down
KEGG_MAPK_SIGNALING_PATHWAY	-0.03335168002797376	7.590158169610201e-11	1.7647117744343718e-9	down
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	-0.04857401858008034	2.818901692055008e-10	5.45250518680298e-9	down
KEGG_P53_SIGNALING_PATHWAY	-0.043554090560325845	2.931454401506978e-10	5.45250518680298e-9	down
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	-0.061002789057281556	4.403251236670041e-10	7.44549754564207e-9	down
KEGG_ENDOMETRIAL_CANCER	-0.0470705969198244	9.68934922924358e-10	1.5018491305327548e-8	down
KEGG_TYROSINE_METABOLISM	-0.07449928837791525	1.8601962444050164e-9	2.6615115496871774e-8	down
KEGG_TRYPTOPHAN_METABOLISM	-0.04087607341035125	1.1980080603934494e-8	1.5082015575101597e-7	down
KEGG_INOSITOL_PHOSPHATE_METABOLISM	-0.04849950741701667	1.2162915786372255e-8	1.5082015575101597e-7	down
KEGG_PHENYLALANINE_METABOLISM	-0.03892895491444835	5.1078216579197376e-8	5.937842677331695e-7	down
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	-0.0336644819386812	6.219202696234737e-7	6.804539420586242e-6	down
KEGG_COLORECTAL_CANCER	-0.06544233361388929	6.663892478175467e-7	6.886022227447983e-6	down
KEGG_OLFACTORY_TRANSDUCTION	0.026903726757693085	7.713521713475983e-7	7.551131782665962e-6	up
KEGG_PROPANOATE_METABOLISM	-0.053891108939920856	1.5887059144077392e-6	1.4774965003991976e-5	down
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	-0.0232035677076012	1.7989150515493685e-6	1.5451249343892117e-5	down
KEGG_LYSOSOME	0.030350703966492018	1.84959311792068e-6	1.5451249343892117e-5	up
KEGG_ONE_CARBON_POOL_BY_FOLATE	-0.0383450018305162	1.910638359728595e-6	1.5451249343892117e-5	down
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	-0.02998060514820318	5.5091429455430546e-6	4.2695857827958675e-5	down
