pathway	logFC	P.Value	adj.P.Val	direction
KEGG_PROTEIN_EXPORT	-0.04381643817547067	5.5969136655726254e-11	8.423962126850623e-9	down
KEGG_PURINE_METABOLISM	0.0707611571247946	9.058023792312498e-11	8.423962126850623e-9	up
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	0.031311258398792105	2.4922950611816667e-10	1.5452229379326333e-8	up
KEGG_LYSINE_DEGRADATION	-0.0176848464563492	7.311353495571101e-9	3.399779375440562e-7	down
KEGG_BASAL_TRANSCRIPTION_FACTORS	-0.024510584115628314	1.5286439428157178e-8	5.377534339489532e-7	down
KEGG_PPAR_SIGNALING_PATHWAY	-0.04143868819130415	1.7346884966095262e-8	5.377534339489532e-7	down
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	-0.020113966081906784	2.9671766758831235e-8	7.884212310203728e-7	down
KEGG_BUTANOATE_METABOLISM	-0.04315144290414882	3.88725376217555e-8	9.037864997058153e-7	down
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	-0.020542477793595075	8.73107945167716e-8	1.8044230866799465e-6	down
KEGG_PROPANOATE_METABOLISM	-0.04277877415800667	2.0721795840004607e-7	3.854254026240857e-6	down
KEGG_BLADDER_CANCER	0.021498905801651404	2.5382918906332457e-7	4.2920208332525795e-6	up
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	-0.024083429208047017	7.705112018287839e-7	1.1349489456260044e-5	down
KEGG_MELANOMA	-0.03473601228909798	8.368182394384513e-7	1.1349489456260044e-5	down
KEGG_ALLOGRAFT_REJECTION	-0.02173686666342845	8.542626472453796e-7	1.1349489456260044e-5	down
KEGG_ASTHMA	-0.017846583449543988	1.2019683298146732e-6	1.4904407289701948e-5	down
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	-0.019491313889110226	2.157664869946859e-6	2.5082854113132232e-5	down
KEGG_OXIDATIVE_PHOSPHORYLATION	0.021491418376953345	2.8780855024589036e-6	3.1489641379844474e-5	up
KEGG_ENDOMETRIAL_CANCER	0.024673692719797295	4.3776117138186606e-6	4.523532104279283e-5	up
KEGG_HISTIDINE_METABOLISM	0.0287874936077054	7.749853674567586e-6	7.586698860366163e-5	up
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.027135828638909516	1.114013972679849e-5	1.0360329945922596e-4	down
KEGG_PYRUVATE_METABOLISM	-0.032385686362823095	1.3526468448842866e-5	1.1980586340403682e-4	down
KEGG_THYROID_CANCER	0.022473749295016016	1.6934712206971683e-5	1.3348698116641083e-4	up
KEGG_PYRIMIDINE_METABOLISM	-0.015673831227708407	1.712171664344314e-5	1.3348698116641083e-4	down
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	0.017613379584498025	1.7224126602117526e-5	1.3348698116641083e-4	up
KEGG_MELANOGENESIS	0.0209379139087689	1.9684426243066477e-5	1.4197177883909468e-4	up
KEGG_BETA_ALANINE_METABOLISM	-0.02310646578751708	1.9845517472131514e-5	1.4197177883909468e-4	down
KEGG_RETINOL_METABOLISM	0.02877667346301717	2.1051284677608335e-5	1.45019961112413e-4	up
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.0295418961807947	2.5555593342730517e-5	1.6976215577670987e-4	up
KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.0382647678429142	2.817799346467166e-5	1.7115668246326453e-4	up
KEGG_RIBOSOME	0.03923003567265394	2.841669769575538e-5	1.7115668246326453e-4	up
KEGG_WNT_SIGNALING_PATHWAY	0.013789558365051096	2.8526113743877423e-5	1.7115668246326453e-4	up
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	0.043993732014979206	3.772664454274334e-5	2.1928612140469566e-4	up
KEGG_TIGHT_JUNCTION	0.016749617093175784	4.624466553764044e-5	2.6065175121215523e-4	up
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.016256605509319014	5.308438847516034e-5	2.851642584050297e-4	up
KEGG_INOSITOL_PHOSPHATE_METABOLISM	-0.024011022307210382	5.365994109772064e-5	2.851642584050297e-4	down
KEGG_GNRH_SIGNALING_PATHWAY	0.015045310385254751	5.9501140900143215e-5	3.02891438075407e-4	up
KEGG_RENIN_ANGIOTENSIN_SYSTEM	-0.021955685229783535	6.025259789672075e-5	3.02891438075407e-4	down
KEGG_GALACTOSE_METABOLISM	0.022482896459878506	8.372928227554865e-5	4.0983280271715913e-4	up
KEGG_GLYCEROLIPID_METABOLISM	-0.02449989754656008	1.0298639959137307e-4	4.911659057434715e-4	down
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	-0.023326188900498066	1.2731694766296217e-4	5.920238066327741e-4	down
KEGG_ONE_CARBON_POOL_BY_FOLATE	-0.021737586238069206	1.49678503295931e-4	6.790293076351992e-4	down
KEGG_MISMATCH_REPAIR	-0.014086257929301661	1.7188225917322308e-4	7.534757037350437e-4	down
KEGG_ABC_TRANSPORTERS	-0.009748621974678321	1.7419061968068216e-4	7.534757037350437e-4	down
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	-0.02265507698278531	1.8299099900933528e-4	7.735528594485537e-4	down
KEGG_SELENOAMINO_ACID_METABOLISM	0.01728192346253535	2.1741924544993086e-4	8.986662145263809e-4	up
KEGG_OOCYTE_MEIOSIS	-0.011291516404687608	2.246171123111277e-4	9.082344106493425e-4	down
KEGG_SPLICEOSOME	-0.030992616195876493	2.390624431883135e-4	9.417741695005586e-4	down
KEGG_DILATED_CARDIOMYOPATHY	0.015572529948847842	2.4303849535498286e-4	9.417741695005586e-4	up
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	-0.01301634673608525	2.4999371819140555e-4	9.489557466041109e-4	down
KEGG_NITROGEN_METABOLISM	0.032752727756689796	2.609568029101239e-4	9.707593068256611e-4	up
KEGG_JAK_STAT_SIGNALING_PATHWAY	0.02431261342166377	3.7437097315246856e-4	0.001365352960909003	up
KEGG_PANCREATIC_CANCER	0.01740672939458065	4.393990680186291e-4	0.0015716966663743273	up
KEGG_CHRONIC_MYELOID_LEUKEMIA	-0.0124104352010394	4.549738998575136e-4	0.0015908581676245298	down
KEGG_AXON_GUIDANCE	0.024150278281790484	4.6186204866518603e-4	0.0015908581676245298	up
KEGG_LONG_TERM_POTENTIATION	0.017280156860981964	6.824667411049082e-4	0.002276321070584011	up
