pathway	logFC	P.Value	adj.P.Val	direction
KEGG_WNT_SIGNALING_PATHWAY	-0.4640762074825917	3.4880952453757022e-96	6.487857156398806e-94	down
KEGG_MELANOGENESIS	0.5582324446130644	1.1690402783248718e-86	1.0872074588421307e-84	up
KEGG_OOCYTE_MEIOSIS	0.29250709888696913	2.249883135320743e-78	1.3949275438988604e-76	up
KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.3462696463849196	4.765829272483659e-78	2.2161106117049016e-76	up
KEGG_ABC_TRANSPORTERS	0.2346146829490481	6.250313401855399e-76	2.3251165854902086e-74	up
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	0.308663899849338	2.0618626716718488e-75	6.391774282182731e-74	up
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.2605774242501423	2.1040308529904476e-73	5.590710552231761e-72	up
KEGG_BASE_EXCISION_REPAIR	0.28379462376335457	1.4098211970844707e-72	3.2778342832213943e-71	up
KEGG_PARKINSONS_DISEASE	0.32925219648043924	2.2370420182403045e-71	4.623220171029963e-70	up
KEGG_VIRAL_MYOCARDITIS	0.2319240264053517	4.899986584799153e-71	9.113975047726426e-70	up
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.2980133809703923	3.1510294736408817e-70	5.328104382701855e-69	up
KEGG_PROTEASOME	-0.3041465735431838	1.4387936460538593e-69	2.1698389942159207e-68	down
KEGG_O_GLYCAN_BIOSYNTHESIS	0.3127143059612366	1.5693552174724713e-69	2.1698389942159207e-68	up
KEGG_PEROXISOME	0.27625490035244715	1.633212146184026e-69	2.1698389942159207e-68	up
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.2748239607852963	4.303725163039877e-69	5.336619202169448e-68	up
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0.29529694827921943	3.1637871756756707e-68	3.677902591722967e-67	up
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.29936139063072736	2.2750888489415733e-67	2.4892148582537216e-66	up
KEGG_DILATED_CARDIOMYOPATHY	0.3055067308766555	6.115416273557258e-66	6.319263482675833e-65	up
KEGG_ASTHMA	0.25546566349164845	1.7363646000536767e-65	1.6998095558420204e-64	up
KEGG_GNRH_SIGNALING_PATHWAY	-0.26340388967392336	3.468305506328716e-65	3.225524120885706e-64	down
KEGG_ADHERENS_JUNCTION	0.22691533724478913	4.601203050761007e-65	4.075351273531178e-64	up
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.2979123112725535	6.710422556006892e-65	5.6733572518967364e-64	up
KEGG_VEGF_SIGNALING_PATHWAY	0.2716439977087596	3.684043410321066e-63	2.979269888346601e-62	up
KEGG_NOTCH_SIGNALING_PATHWAY	0.2168816653046347	2.832033523118568e-62	2.1948259804168902e-61	up
KEGG_PYRIMIDINE_METABOLISM	0.23396720220195194	1.5446872904455593e-61	1.1492473440914961e-60	up
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.23880802114027888	2.8392453449765165e-61	2.031152439098585e-60	up
