pathway	logFC	P.Value	adj.P.Val	direction
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	-0.09803117061864769	2.1633579280088162e-30	4.023845746096398e-28	down
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.10900454092784895	3.747100444106765e-27	3.4848034130192915e-25	up
KEGG_N_GLYCAN_BIOSYNTHESIS	-0.13188364934763477	9.891386309329492e-26	6.132659511784285e-24	down
KEGG_ENDOCYTOSIS	-0.08677561877413606	1.1345431716352596e-18	5.275625748103957e-17	down
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	-0.07527711640221935	2.9412314052044126e-18	1.0941380827360415e-16	down
KEGG_PYRUVATE_METABOLISM	0.13501142939547733	3.7789595380792014e-17	1.1714774568045524e-15	up
KEGG_PURINE_METABOLISM	-0.13035954742425393	3.120451921218652e-16	8.291486533523847e-15	down
KEGG_RIBOFLAVIN_METABOLISM	-0.08444899283197621	5.696320690098174e-16	1.3243945604478255e-14	down
KEGG_ASTHMA	0.04672482341223334	3.084099635978572e-15	6.373805914355715e-14	up
KEGG_LINOLEIC_ACID_METABOLISM	-0.09425469969672105	5.633956397807614e-15	1.0479158899922163e-13	down
KEGG_OOCYTE_MEIOSIS	0.04261201763196822	2.7273259205769956e-14	4.611660192975648e-13	up
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	-0.07508829633075388	5.6687488918062886e-14	8.786560782299748e-13	down
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.10214888557930916	1.7131652926088656e-13	2.451144187886531e-12	up
KEGG_TRYPTOPHAN_METABOLISM	-0.07907291015340419	1.9229822977488586e-13	2.5548193384377694e-12	down
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	-0.08355145032723807	7.473988081888974e-12	9.267745221542328e-11	down
KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.08600457022416036	1.34247802760809e-11	1.4844737319113212e-10	up
KEGG_VIBRIO_CHOLERAE_INFECTION	-0.06998758562227872	1.35677706680067e-11	1.4844737319113212e-10	down
KEGG_HEDGEHOG_SIGNALING_PATHWAY	-0.10208420583913101	1.8601091713306996e-11	1.9221128103750565e-10	down
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	-0.11343430048058753	2.789442731602321e-11	2.7307176214633243e-10	down
KEGG_TIGHT_JUNCTION	-0.05339529573593418	6.638169828077045e-11	6.076191261668772e-10	down
KEGG_FATTY_ACID_METABOLISM	-0.06606796448036552	6.860215940593774e-11	6.076191261668772e-10	down
KEGG_INSULIN_SIGNALING_PATHWAY	-0.07962638268531935	8.755543647343153e-11	7.402414174571939e-10	down
KEGG_OXIDATIVE_PHOSPHORYLATION	-0.04743937147475857	2.2649207243468984e-10	1.8316315422979266e-9	down
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	-0.0930079786346846	5.482038146340092e-10	4.248579563413572e-9	down
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	-0.0863536040638222	2.4831278373436044e-9	1.847447110983642e-8	down
KEGG_O_GLYCAN_BIOSYNTHESIS	-0.036162315596866536	1.916612484636358e-8	1.3711150851629332e-7	down
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	0.057589637087989864	2.382078220158677e-8	1.6409872183315332e-7	up
KEGG_PATHWAYS_IN_CANCER	-0.06092192816445188	2.683788913409691e-8	1.7828026353364376e-7	down
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	-0.04138430018797878	3.89365852957445e-8	2.4973120224167165e-7	down
KEGG_BASE_EXCISION_REPAIR	-0.036421439775147044	5.3173713102908833e-8	3.2967702123803475e-7	down
KEGG_PEROXISOME	0.03304298176413598	1.1324604221558979e-7	6.794762532935388e-7	up
KEGG_HISTIDINE_METABOLISM	-0.04462048447668705	1.734717486546543e-7	1.008304539055178e-6	down
KEGG_ARACHIDONIC_ACID_METABOLISM	-0.04614392586012478	4.14135048471636e-7	2.3342157277492214e-6	down
KEGG_APOPTOSIS	-0.05414703353588324	4.299219595666474e-7	2.351926014099895e-6	down
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.037640852634707955	5.113034689759819e-7	2.7172127208437896e-6	up
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.04621451313691593	5.860600446559019e-7	3.0279768973888267e-6	down
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	-0.0351222237291981	6.274335288745824e-7	3.154125307315468e-6	down
KEGG_ONE_CARBON_POOL_BY_FOLATE	0.046271541996099244	7.435681091751099e-7	3.6395702185939586e-6	up
KEGG_STARCH_AND_SUCROSE_METABOLISM	0.03260751338827658	8.083247211629732e-7	3.855087131700333e-6	up
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	0.045159852170226486	1.2308469360193186e-6	5.723438252489832e-6	up
KEGG_TYPE_II_DIABETES_MELLITUS	-0.04482851715489117	3.3337944440018265e-6	1.512404308742292e-5	down
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.031600939745839815	3.929873010896846e-6	1.7403723333971746e-5	up
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	-0.08034794020629653	5.943263898155083e-6	2.570807174550803e-5	down
KEGG_DORSO_VENTRAL_AXIS_FORMATION	-0.04873140211388864	1.0262248580129069e-5	4.3381323543272886e-5	down
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	-0.04749093517934441	1.182755325093961e-5	4.888722010388373e-5	down
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.0285193195995721	1.4402663626018665e-5	5.82368572704233e-5	up
KEGG_ERBB_SIGNALING_PATHWAY	0.028186027115835635	1.5686594450850366e-5	6.161682236982152e-5	up
KEGG_TGF_BETA_SIGNALING_PATHWAY	0.06136608337853819	1.5978236001750913e-5	6.161682236982152e-5	up
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.03769723644561546	1.6232388688823948e-5	6.161682236982152e-5	up
KEGG_ALLOGRAFT_REJECTION	0.03450045193354204	1.9306959946935402e-5	7.18218910025997e-5	up
KEGG_DILATED_CARDIOMYOPATHY	0.028130248162414852	2.1526184103065773e-5	7.850725967000459e-5	up
KEGG_MISMATCH_REPAIR	0.026518022498634875	2.2057191916858598e-5	7.889687877953267e-5	up
KEGG_TYROSINE_METABOLISM	0.058155528076020424	2.3122804674914967e-5	8.114795602894687e-5	up
KEGG_JAK_STAT_SIGNALING_PATHWAY	-0.06119147691176656	2.71370998335499e-5	9.347223276000521e-5	down
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	-0.020289109945467572	3.7245415508338775e-5	1.2595722335547295e-4	down
KEGG_PRION_DISEASES	-0.03590379460963798	5.3670548508307364e-5	1.782628932597352e-4	down
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.01936762033433529	6.682027087704562e-5	2.180450944408857e-4	up
KEGG_VIRAL_MYOCARDITIS	0.020452552305349914	9.814822673108033e-5	3.147512098617404e-4	up
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.03588617352595111	1.0586074992712395e-4	3.3373049977025515e-4	up
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.023335513873143126	1.0875620997912742e-4	3.37144250935295e-4	up
KEGG_FOCAL_ADHESION	-0.03597202338587331	1.1874457489830505e-4	3.620736218210613e-4	down
KEGG_PYRIMIDINE_METABOLISM	0.022460832798500092	1.3482508509089005e-4	4.0447525527267014e-4	up
KEGG_RENIN_ANGIOTENSIN_SYSTEM	-0.03634402024260576	1.7358549413287942e-4	5.124905064875487e-4	down
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	0.040969392725249944	2.060922080828549e-4	5.989554797407971e-4	up
KEGG_AUTOIMMUNE_THYROID_DISEASE	0.02218554021620387	2.5950189081217157e-4	7.425746414009833e-4	up
KEGG_ECM_RECEPTOR_INTERACTION	0.047152865551925355	3.0184038860244796e-4	8.395872959688232e-4	up
KEGG_ENDOMETRIAL_CANCER	0.030880907608001953	3.024319829565116e-4	8.395872959688232e-4	up
KEGG_MAPK_SIGNALING_PATHWAY	0.021216908983666037	3.2868306075569146e-4	8.990448426552737e-4	up
KEGG_NUCLEOTIDE_EXCISION_REPAIR	-0.03630800713086833	3.3624530611152127e-4	9.064003903875791e-4	down
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0.024985408835083368	3.6260386395309615e-4	9.634902670753697e-4	up
