pathway	logFC	P.Value	adj.P.Val	direction
KEGG_PURINE_METABOLISM	-0.11295188670317644	8.404706257483995e-25	1.563275363892023e-22	down
KEGG_HISTIDINE_METABOLISM	-0.05765713113196693	4.278696375152033e-21	3.97918762889139e-19	down
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	-0.04479442262675003	8.568857360108655e-18	5.312691563267366e-16	down
KEGG_PROPANOATE_METABOLISM	-0.07400304655083792	4.0359480420887706e-17	1.8767158395712784e-15	down
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	-0.07807750957567693	1.1574682875333374e-15	4.3057820296240156e-14	down
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	-0.049366905399091526	1.3560350627715035e-14	4.203708694591661e-13	down
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	-0.04080969096224284	2.020486161979223e-14	5.368720373259078e-13	down
KEGG_RIBOFLAVIN_METABOLISM	-0.05006182311621117	2.450304072311171e-14	5.696956968123473e-13	down
KEGG_SULFUR_METABOLISM	0.051401665855140555	3.000766784523143e-14	6.201584688014496e-13	up
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.041291534264707844	4.2802507040466776e-13	7.961266309526822e-12	up
KEGG_FATTY_ACID_METABOLISM	-0.04724691466178888	6.629899071849405e-13	1.1210556612399903e-11	down
KEGG_SMALL_CELL_LUNG_CANCER	0.05311300976794975	4.03029592310242e-12	6.246958680808751e-11	up
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	0.04887516370209011	1.097024591849684e-10	1.5695890314157018e-9	up
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.041088294142721325	1.390154872392884e-10	1.846920044750546e-9	up
KEGG_INSULIN_SIGNALING_PATHWAY	-0.04996671325071123	1.6377794872156413e-10	2.0308465641473953e-9	down
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.03882502290255235	3.263049809760836e-10	3.7932954038469725e-9	up
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.035307171502871854	4.1313636294949466e-10	4.436616274788271e-9	up
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	-0.05363720762202144	4.432124703993957e-10	4.436616274788271e-9	down
KEGG_RENAL_CELL_CARCINOMA	0.07662076285093702	4.53202737747189e-10	4.436616274788271e-9	up
KEGG_ADHERENS_JUNCTION	-0.020554064068581394	7.368125680339838e-10	6.57038258012155e-9	down
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.04840627116431439	7.418173880782395e-10	6.57038258012155e-9	up
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	-0.02744646182206552	1.5961940567119177e-9	1.3495095206746214e-8	down
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	0.05361269647030962	3.26233205910363e-9	2.638233752144675e-8	up
KEGG_OLFACTORY_TRANSDUCTION	0.027680313749077787	4.145716709962774e-9	3.212930450221149e-8	up
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	0.03844550036820982	6.346507876506891e-9	4.721801860121127e-8	up
KEGG_SPLICEOSOME	0.05447062575251009	2.3565811890860837e-8	1.6858619275769676e-7	up
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	0.03193731520680284	8.688671084392664e-8	5.985528969248279e-7	up
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.03714309275974377	1.2646222847802092e-7	8.400705177468533e-7	up
KEGG_THYROID_CANCER	0.033570490535017525	1.3226348841042722e-7	8.483106498048091e-7	up
KEGG_BUTANOATE_METABOLISM	-0.043644363318823286	1.6692317482520688e-7	1.0349236839162826e-6	down
KEGG_GNRH_SIGNALING_PATHWAY	0.023967057727277318	1.926801700622119e-7	1.143049431254751e-6	up
KEGG_OTHER_GLYCAN_DEGRADATION	-0.02444218530056283	1.9665366559221525e-7	1.143049431254751e-6	down
KEGG_AXON_GUIDANCE	-0.03477174442044815	3.3109984950636437e-7	1.8661991517631447e-6	down
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	-0.04084860763908469	3.9746370323324667e-7	2.174360258864232e-6	down
KEGG_PYRUVATE_METABOLISM	-0.04713509762172359	5.348680771258225e-7	2.842441781297228e-6	down
KEGG_STEROID_HORMONE_BIOSYNTHESIS	0.02755766252819226	6.165037022791913e-7	3.136631816718642e-6	up
KEGG_TYROSINE_METABOLISM	0.04425731567377787	6.2395364096016e-7	3.136631816718642e-6	up
KEGG_HEDGEHOG_SIGNALING_PATHWAY	-0.04646141246927901	6.648982651856834e-7	3.2372226934825116e-6	down
KEGG_DILATED_CARDIOMYOPATHY	-0.02124542942158763	6.787725002463331e-7	3.2372226934825116e-6	down
KEGG_RNA_DEGRADATION	-0.025470796583424132	7.495960405724031e-7	3.4856215886616747e-6	down
KEGG_FOCAL_ADHESION	-0.029420223068468372	1.2065913610451571e-6	5.361321714884501e-6	down
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	0.02802922910233459	1.2106210323932744e-6	5.361321714884501e-6	up
KEGG_GLIOMA	0.015097433194720483	1.2658702800609127e-6	5.475624932356506e-6	up
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	-0.05415892773214602	1.903622929605787e-6	8.047133293333556e-6	down
KEGG_TRYPTOPHAN_METABOLISM	-0.030395463458446657	2.6401779209505824e-6	1.0912735406595742e-5	down
KEGG_ABC_TRANSPORTERS	-0.011852428754936346	3.926396041638362e-6	1.587629703792903e-5	down
KEGG_TASTE_TRANSDUCTION	-0.027105086557437767	4.250646495684713e-6	1.6821707408454396e-5	down
KEGG_ECM_RECEPTOR_INTERACTION	0.038771748719300995	4.453627027208545e-6	1.7257804730433113e-5	up
KEGG_O_GLYCAN_BIOSYNTHESIS	-0.01840151908943307	4.9308991708895945e-6	1.8717290730315606e-5	down
KEGG_N_GLYCAN_BIOSYNTHESIS	-0.030413174950605817	7.116766688571593e-6	2.6474372081486327e-5	down
KEGG_RETINOL_METABOLISM	0.02221945898369372	7.373567054632754e-6	2.6891832787484163e-5	up
KEGG_LONG_TERM_DEPRESSION	-0.017080792375102072	9.916619136496284e-6	3.5470983834390553e-5	down
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	-0.01764953463384633	1.2147937304829423e-5	4.2632383749024014e-5	down
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.018327629509172536	1.2693025924789822e-5	4.372042262983161e-5	up
KEGG_TGF_BETA_SIGNALING_PATHWAY	0.03951142789592612	1.360899442466665e-5	4.602314478159994e-5	up
KEGG_P53_SIGNALING_PATHWAY	0.030198043987373392	1.6668058548153268e-5	5.53617658920805e-5	up
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.0348453658856545	3.270444013057701e-5	1.0671975200504076e-4	up
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	-0.018651468311903632	3.5077888647282926e-5	1.110163958345133e-4	down
KEGG_RENIN_ANGIOTENSIN_SYSTEM	0.02569739766000985	3.5214878248582175e-5	1.110163958345133e-4	up
KEGG_CALCIUM_SIGNALING_PATHWAY	0.02543776592617955	3.811237424306167e-5	1.1814836015349117e-4	up
KEGG_NUCLEOTIDE_EXCISION_REPAIR	-0.026601409201127545	4.3592570655895454e-5	1.329216088851894e-4	down
KEGG_HUNTINGTONS_DISEASE	0.05039292753046351	4.541231827727598e-5	1.3623695483182794e-4	up
