err.rate	mtry	ntree	nodesize	nsplit
0.41406401551891364	1	100	5	0
0.4259475036544602	1	100	5	1
0.4325292579773223	1	100	10	0
0.44487536126278265	1	100	10	1
0.7607662463627546	1	100	20	0
0.7553830202161858	1	100	20	1
0.7489050598945384	1	100	25	0
0.7554316197866149	1	100	25	1
0.7145348654194612	1	100	30	0
0.7409681332844109	1	100	30	1
0.41171217318796594	1	200	5	0
0.4508971871968962	1	200	5	1
0.426302799634826	1	200	10	0
0.4375848690591658	1	200	10	1
0.8114209505334626	1	200	20	0
0.8212657613967023	1	200	20	1
0.8113239573229873	1	200	25	0
0.7891910608853729	1	200	25	1
0.7458292919495635	1	200	30	0
0.7325719874558071	1	200	30	1
0.3939055932751374	1	300	5	0
0.45858014465694635	1	300	5	1
0.45995796960879404	1	300	10	0
0.5086000646621404	1	300	10	1
0.8315963671037105	1	300	20	0
0.8180245716133204	1	300	20	1
0.7887262829611137	1	300	25	0
0.8028612997090203	1	300	25	1
0.8100872938894277	1	300	30	0
0.7885725093998073	1	300	30	1
0.39562318137730357	1	400	5	0
0.4658858775949985	1	400	5	1
0.433462657613967	1	400	10	0
0.4664403491755577	1	400	10	1
0.8427497575169738	1	400	20	0
0.8505362662139005	1	400	20	1
0.8243937924345296	1	400	25	0
0.8310129645201499	1	400	25	1
0.8436339741370513	1	400	30	0
0.8418317280924209	1	400	30	1
0.40933074684772064	1	500	5	0
0.42616049704910486	1	500	5	1
0.43540252182347233	1	500	10	0
0.47057225994180407	1	500	10	1
0.840420966272726	1	500	20	0
0.8254025218234724	1	500	20	1
0.8214228286123106	1	500	25	0
0.8413676042677013	1	500	25	1
0.8375478675472761	1	500	30	0
0.8240737148399612	1	500	30	1
0.4005657937277724	1	600	5	0
0.4241674749434206	1	600	5	1
0.41550274814096344	1	600	10	0
0.4589199124927583	1	600	10	1
0.8510507597801488	1	600	20	0
0.834529582929195	1	600	20	1
0.8479469770449402	1	600	25	0
0.8321209182023925	1	600	25	1
0.8572179114128677	1	600	30	0
0.8543251530593916	1	600	30	1
0.4406332271026742	1	700	5	0
0.4197034778994042	1	700	5	1
0.42882083968407925	1	700	10	0
0.4810456698052891	1	700	10	1
0.8473638982332958	1	700	20	0
0.8626991824857975	1	700	20	1
0.8506373839545518	1	700	25	0
0.8705833448801441	1	700	25	1
0.8582024572201693	1	700	30	0
0.8619370929749204	1	700	30	1
0.38496605237633363	1	800	5	0
0.4439985451018429	1	800	5	1
0.4309408341416101	1	800	10	0
0.45584384093113484	1	800	10	1
0.8529759723697649	1	800	20	0
0.860081231813773	1	800	20	1
