pathway	logFC	P.Value	adj.P.Val	direction
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	-0.09813799319223197	1.8411025383947673e-30	3.4244507214142673e-28	down
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.10902262278079561	3.684893234154321e-27	3.426950707763519e-25	up
KEGG_N_GLYCAN_BIOSYNTHESIS	-0.13186870480442933	1.0224526118661886e-25	6.339206193570369e-24	down
KEGG_ENDOCYTOSIS	-0.08675130881739668	1.1530759857442167e-18	5.361803333710608e-17	down
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	-0.07525400659715945	3.001457165664588e-18	1.1165420656272269e-16	down
KEGG_PYRUVATE_METABOLISM	0.13500422308845905	3.804471614322094e-17	1.179386200439849e-15	up
KEGG_PURINE_METABOLISM	-0.13037145871533384	3.152056152366872e-16	8.375463490574833e-15	down
KEGG_RIBOFLAVIN_METABOLISM	-0.08445306149724434	5.724137835927799e-16	1.3308620468532133e-14	down
KEGG_ASTHMA	0.04672535720419034	3.1610175303675976e-15	6.532769562759703e-14	up
KEGG_LINOLEIC_ACID_METABOLISM	-0.09423239409915415	5.703108899665333e-15	1.0607782553377519e-13	down
KEGG_OOCYTE_MEIOSIS	0.04261096374659877	2.761428327641008e-14	4.669324263102068e-13	up
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	-0.07510455829241729	5.6751352819584116e-14	8.796459687035538e-13	down
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.10213777522834604	1.72789786352034e-13	2.472223097036794e-12	up
KEGG_TRYPTOPHAN_METABOLISM	-0.07906766894877353	1.9460323393933996e-13	2.585442965194088e-12	down
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	-0.08356998253203264	7.444955399272701e-12	9.23174469509815e-11	down
KEGG_VIBRIO_CHOLERAE_INFECTION	-0.06999312483333968	1.3161254168476282e-11	1.475721527402384e-10	down
KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.08600542228809985	1.348777740098953e-11	1.475721527402384e-10	up
KEGG_HEDGEHOG_SIGNALING_PATHWAY	-0.10205664728906183	1.8774685863742778e-11	1.9400508725867538e-10	down
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	-0.11340117833903497	2.8157337055654864e-11	2.756455101237792e-10	down
KEGG_TIGHT_JUNCTION	-0.053465815959161965	6.08545746197148e-11	5.659475439633477e-10	down
KEGG_FATTY_ACID_METABOLISM	-0.06608342438255584	6.855101265601354e-11	6.0716611209612e-10	down
KEGG_INSULIN_SIGNALING_PATHWAY	-0.07968834388021559	8.580999033858425e-11	7.254844637716669e-10	down
KEGG_OXIDATIVE_PHOSPHORYLATION	-0.04750099592720886	2.291432103733897e-10	1.8530711795413254e-9	down
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	-0.09297485426904946	5.529173715232913e-10	4.285109629305508e-9	down
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	-0.08632230589898687	2.5172892726219797e-9	1.872863218830753e-8	down
KEGG_O_GLYCAN_BIOSYNTHESIS	-0.03615094459171252	1.9472309969917685e-8	1.3930190978479575e-7	down
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	0.0575700477597963	2.4172477617901075e-8	1.665215124788741e-7	up
KEGG_PATHWAYS_IN_CANCER	-0.06094479299573878	2.68193912750513e-8	1.7815738489855506e-7	down
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	-0.04137476073110819	3.927084798224927e-8	2.5187509395511604e-7	down
KEGG_BASE_EXCISION_REPAIR	-0.036401502465974366	5.398382321360778e-8	3.3469970392436825e-7	down
KEGG_PEROXISOME	0.033053472146710096	1.1257583451003829e-7	6.754550070602297e-7	up
KEGG_HISTIDINE_METABOLISM	-0.044610015240409764	1.7527146750312138e-7	1.018765404861893e-6	down
KEGG_ARACHIDONIC_ACID_METABOLISM	-0.04613476079203544	4.1611147238947303e-7	2.345355571649757e-6	down
KEGG_APOPTOSIS	-0.054137713382022695	4.313993013648254e-7	2.3600079427605154e-6	down
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.03765572583975713	5.072738465612299e-7	2.6957981560111077e-6	up
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.04626720786261296	5.703380970848303e-7	2.94674683493829e-6	down
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	-0.03511734921276844	6.299333867053121e-7	3.166692160194272e-6	down
KEGG_ONE_CARBON_POOL_BY_FOLATE	0.04632447567160347	7.250254532799804e-7	3.548808797633588e-6	up
KEGG_STARCH_AND_SUCROSE_METABOLISM	0.03262523479006749	8.037061595717767e-7	3.833060145650012e-6	up
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	0.04512564980313113	1.2721747497290119e-6	5.9156125862399054e-6	up
KEGG_TYPE_II_DIABETES_MELLITUS	-0.044813873803996006	3.3566194417101726e-6	1.5227590638002245e-5	down
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.03163309011658347	3.86177510412608e-6	1.7102146889701215e-5	up
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	-0.08040650927296264	5.894955325286525e-6	2.5499109081471944e-5	down
KEGG_DORSO_VENTRAL_AXIS_FORMATION	-0.04872799871234269	1.0264884336604984e-5	4.339246560473925e-5	down
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	-0.04747860911578615	1.1904101561274825e-5	4.920361978660262e-5	down
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.028516819094967928	1.4425284423936024e-5	5.8328323975045665e-5	up
KEGG_ERBB_SIGNALING_PATHWAY	0.028206031297386032	1.5499749254210868e-5	6.133943321879195e-5	up
KEGG_TGF_BETA_SIGNALING_PATHWAY	0.06137542325275186	1.5961407438890367e-5	6.185045382570018e-5	up
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.037691692842788	1.6418495854013476e-5	6.232326997645933e-5	up
KEGG_ALLOGRAFT_REJECTION	0.03450909594519693	1.925222574277723e-5	7.16182797631313e-5	up
KEGG_DILATED_CARDIOMYOPATHY	0.02814368341815974	2.137439684283214e-5	7.795368260327016e-5	up
KEGG_MISMATCH_REPAIR	0.026525258452966792	2.2043840253840765e-5	7.884912090796889e-5	up
KEGG_TYROSINE_METABOLISM	0.058144005862031556	2.328263614025988e-5	8.170887400166675e-5	up
KEGG_JAK_STAT_SIGNALING_PATHWAY	-0.061165362362994885	2.7396251696690284e-5	9.436486695526653e-5	down
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	-0.02028612005341498	3.7337778626166125e-5	1.262695786266709e-4	down
KEGG_PRION_DISEASES	-0.03602571714023501	5.12751921937828e-5	1.7030688835792146e-4	down
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.019378013829703146	6.625577427786636e-5	2.162030529067218e-4	up
KEGG_VIRAL_MYOCARDITIS	0.020460070529319987	9.77908200879065e-5	3.1360504373018294e-4	up
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.03590418208284611	1.0535059121063415e-4	3.2958971126970533e-4	up
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.023372758401588773	1.0631926169990493e-4	3.2958971126970533e-4	up
KEGG_FOCAL_ADHESION	-0.0359997932895247	1.1746868508718657e-4	3.5818320370847054e-4	down
KEGG_PYRIMIDINE_METABOLISM	0.022465478725370858	1.3472213942823007e-4	4.041664182846902e-4	up
KEGG_RENIN_ANGIOTENSIN_SYSTEM	-0.03634441279196399	1.7404018387221965e-4	5.138329238132199e-4	down
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	0.04097996394565563	2.0562598864652868e-4	5.97600529503974e-4	up
KEGG_AUTOIMMUNE_THYROID_DISEASE	0.022202344142866242	2.573596044516048e-4	7.364444065845922e-4	up
KEGG_ECM_RECEPTOR_INTERACTION	0.047161159131900346	3.014859551473369e-4	8.40868957000439e-4	up
KEGG_ENDOMETRIAL_CANCER	0.030884986550629177	3.0289365655392157e-4	8.40868957000439e-4	up
KEGG_MAPK_SIGNALING_PATHWAY	0.02121347084530153	3.3012316000558467e-4	9.029839376623345e-4	up
KEGG_NUCLEOTIDE_EXCISION_REPAIR	-0.03629941444238865	3.377109019814309e-4	9.10351127080379e-4	down
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0.024976346727131487	3.6474645607385115e-4	9.691834404248045e-4	up
KEGG_SPLICEOSOME	0.052162313535181776	4.1605950695880163e-4	0.001089958708370945	up
