pathway	logFC	P.Value	adj.P.Val	direction
KEGG_ABC_TRANSPORTERS	0.2437407808679831	1.5263964390586356e-106	2.839097376649062e-104	up
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.29045714946797174	3.473418141894834e-105	3.2302788719621957e-103	up
KEGG_OOCYTE_MEIOSIS	0.2871392582963835	1.308056288002396e-100	8.109948985614856e-99	up
KEGG_O_GLYCAN_BIOSYNTHESIS	0.34061333759799456	1.3635010344762152e-99	6.340279810314401e-98	up
KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.3266717206420813	1.90023058113865e-98	7.068857761835778e-97	up
KEGG_MELANOGENESIS	0.4641495134137865	1.0907673326850774e-97	3.38137873132374e-96	up
KEGG_ASTHMA	0.2827560431351491	8.092639989152698e-97	2.150330054260574e-95	up
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.30305412423821104	9.015923003857548e-95	2.09620209839688e-93	up
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	0.3243192344163787	5.244962326225921e-94	1.0472050963958448e-92	up
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.28031620654670725	5.63013492685938e-94	1.0472050963958448e-92	up
KEGG_DILATED_CARDIOMYOPATHY	0.3134189705080285	1.4250484168262282e-91	2.409627322997077e-90	up
KEGG_GNRH_SIGNALING_PATHWAY	-0.3277761633471114	4.340538723999796e-90	6.727835022199685e-89	down
KEGG_PEROXISOME	0.2797492045708042	1.478944224794254e-89	2.1160278908594713e-88	up
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.27700823853717355	3.412655055883122e-87	4.533956002816148e-86	up
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0.3049154657035677	4.0453977291968894e-86	5.016293184204143e-85	up
KEGG_WNT_SIGNALING_PATHWAY	-0.4519502298004059	1.1172414576326115e-85	1.298793194497911e-84	down
KEGG_BASE_EXCISION_REPAIR	0.2796727027912295	1.60821428419542e-85	1.759575628590283e-84	up
KEGG_VIRAL_MYOCARDITIS	0.2234144500456314	4.543290754255633e-85	4.694733779397488e-84	up
