pathway	logFC	P.Value	adj.P.Val	direction
KEGG_PYRUVATE_METABOLISM	0.1821363947396883	9.275770490819123e-28	1.725293311292357e-25	up
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.15577443870935181	2.644728388339588e-26	2.459597401155817e-24	up
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	-0.07070408331926258	2.4548150427427762e-21	1.5219853265005212e-19	down
KEGG_OOCYTE_MEIOSIS	0.05088856058499724	6.065350641942061e-20	2.820388048503058e-18	up
KEGG_N_GLYCAN_BIOSYNTHESIS	-0.10145675704785827	1.9997259133295338e-19	7.438980397585866e-18	down
KEGG_ENDOCYTOSIS	-0.08037084420907735	4.148575922442868e-18	1.286058535957289e-16	down
KEGG_TIGHT_JUNCTION	-0.06765314113862629	8.592861633920452e-17	2.283246091298863e-15	down
KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.10439587295022175	1.0034267694965463e-16	2.33296723907947e-15	up
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	-0.09531783692000062	1.2962233055876473e-15	2.6788614982144713e-14	down
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.06773438353703932	3.402647645859053e-15	6.32892462129784e-14	up
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	-0.08461751951550892	1.7528435325300344e-14	2.96389906409624e-13	down
KEGG_SMALL_CELL_LUNG_CANCER	-0.08655140162197163	6.059558326689305e-14	9.392315406368423e-13	down
KEGG_PROPANOATE_METABOLISM	0.09438951569302616	9.498557404014878e-14	1.3590243670359748e-12	up
KEGG_DILATED_CARDIOMYOPATHY	0.04938665928923422	1.668666251695201e-13	2.2169423058236243e-12	up
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	-0.06132171478530258	8.304073105822837e-13	1.0297050651220319e-11	down
KEGG_PEROXISOME	0.042864898203963886	2.6229607448321152e-12	3.049191865867334e-11	up
KEGG_ASTHMA	0.03763064106211181	5.388166840776766e-12	5.89528842579105e-11	up
KEGG_LINOLEIC_ACID_METABOLISM	-0.0755458501347814	1.042017484133041e-11	1.0767514002708091e-10	down
KEGG_ERBB_SIGNALING_PATHWAY	0.042264552222996014	5.872497512673886e-11	5.748865986091278e-10	up
KEGG_VIBRIO_CHOLERAE_INFECTION	-0.06361816727459571	6.337746145420722e-11	5.894103915241272e-10	down
KEGG_RENIN_ANGIOTENSIN_SYSTEM	-0.06203572054353958	1.181357284560041e-10	1.046345023467465e-9	down
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	0.06313199441952323	2.0772753385895188e-10	1.7562418771711387e-9	up
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0.043644805060462546	3.5843022027539554e-10	2.8488618140425413e-9	up
