pathway	logFC	P.Value	adj.P.Val	direction
KEGG_PURINE_METABOLISM	-0.1128152881531774	2.948059970523084e-24	5.483391545172936e-22	down
KEGG_HISTIDINE_METABOLISM	-0.06090049673561063	9.752499901062968e-23	9.06982490798856e-21	down
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	-0.05330208363861029	2.1558028139033763e-22	1.3365977446200933e-20	down
KEGG_RIBOFLAVIN_METABOLISM	-0.05552976076962131	3.527898548757278e-19	1.6404728251721344e-17	down
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	-0.050942935393196775	2.342582133454431e-18	8.714405536450484e-17	down
KEGG_FATTY_ACID_METABOLISM	-0.04722968305360074	3.2295003246422722e-16	1.0011451006391044e-14	down
KEGG_PROPANOATE_METABOLISM	-0.06630950349286134	4.722508933387745e-15	1.254838088014458e-13	down
KEGG_SULFUR_METABOLISM	0.05362488497532973	1.2154763112932764e-14	2.8259824237568674e-13	up
KEGG_ADHERENS_JUNCTION	-0.026971319527854257	1.2314765048427602e-13	2.5450514433417045e-12	down
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.03848448628265224	1.7183136152453998e-13	3.196063324356444e-12	up
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.04097266097884173	3.605277237196642e-13	6.096196055623413e-12	up
KEGG_SMALL_CELL_LUNG_CANCER	0.05163724640142089	4.801101769596834e-13	7.441707742875094e-12	up
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	-0.06536553249476244	6.121048500872724e-13	8.75780785509482e-12	down
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.038068999548393205	2.3421335703678167e-12	3.1116917434886707e-11	up
KEGG_RENAL_CELL_CARCINOMA	0.0703949488124748	3.541978523183324e-11	4.392053368747322e-10	up
KEGG_INSULIN_SIGNALING_PATHWAY	-0.0462184925791567	4.3210777563879596e-11	5.023252891801003e-10	down
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	0.04705238800799266	1.6860346744934292e-10	1.8447202909163402e-9	up
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	-0.02815272233967623	5.178463343769433e-10	5.1887298171257655e-9	down
KEGG_TYROSINE_METABOLISM	0.05939517493685523	5.300315404590836e-10	5.1887298171257655e-9	up
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	-0.0310038132871363	9.77834564047093e-10	9.093861445637966e-9	down
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	0.03705994874383371	1.497144664858355e-9	1.3260424174459717e-8	up
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.05073254926941453	2.040089550482731e-9	1.7248029835899453e-8	up
KEGG_RNA_DEGRADATION	-0.03224330363293007	2.366163031091184e-9	1.913505755578088e-8	down
