pathway	logFC	P.Value	adj.P.Val	direction
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.17338900199022111	1.2913934010427788e-26	2.4019917259395685e-24	up
KEGG_PYRUVATE_METABOLISM	0.1611857110435189	1.5832824995970264e-25	1.4724527246252345e-23	up
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	-0.07693860015358667	1.4872145978197924e-18	9.220730506482713e-17	down
KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.11018824160798651	1.4372238355384566e-17	6.683090835253823e-16	up
KEGG_ENDOCYTOSIS	-0.07827030065269956	2.0925886067831158e-15	7.784429617233191e-14	down
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	-0.08766822849009352	4.46576929122128e-14	1.3843884802785968e-12	down
KEGG_N_GLYCAN_BIOSYNTHESIS	-0.07371210550834743	7.400733899271971e-14	1.9664807218065525e-12	down
KEGG_SMALL_CELL_LUNG_CANCER	-0.07756053897889961	2.691441994876786e-13	6.2576026380885275e-12	down
KEGG_TIGHT_JUNCTION	-0.04306866136074329	2.2469495139852267e-11	4.6436956622361353e-10	down
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	-0.06664389507762787	8.384002706296036e-11	1.5594245033710629e-9	down
KEGG_PATHWAYS_IN_CANCER	-0.07006613610845581	2.1497700272433252e-10	3.6312691726368428e-9	down
KEGG_O_GLYCAN_BIOSYNTHESIS	-0.04805098825271429	2.3427543049269954e-10	3.6312691726368428e-9	down
KEGG_OLFACTORY_TRANSDUCTION	-0.04980905228982311	2.769628983894113e-10	3.9626999308023465e-9	down
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	-0.04509707044761287	9.659483855606962e-10	1.2833314265306393e-8	down
KEGG_LINOLEIC_ACID_METABOLISM	-0.06660303037897	1.4684418202878388e-9	1.82086785715692e-8	down
KEGG_PRION_DISEASES	-0.052652411911572536	1.8153648555546722e-9	2.1103616445823065e-8	down
KEGG_BASE_EXCISION_REPAIR	-0.03877239070732067	7.627261592618604e-9	8.345121507218003e-8	down
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	-0.03832296825263999	8.357302055355215e-9	8.635878790533722e-8	down
KEGG_DORSO_VENTRAL_AXIS_FORMATION	-0.05844143674535257	3.839932573683903e-8	3.759091887922136e-7	down
KEGG_RIBOFLAVIN_METABOLISM	-0.04578026813162066	4.585536949245076e-8	4.264549362797921e-7	down
KEGG_VIBRIO_CHOLERAE_INFECTION	-0.058730854597713315	4.857184145000252e-8	4.302077385571652e-7	down
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.04356255048465922	2.616454688278836e-7	2.2120935091811977e-6	down
KEGG_STEROID_HORMONE_BIOSYNTHESIS	-0.03826341223117935	2.4139952482247414e-6	1.9521874616078344e-5	down
KEGG_RENIN_ANGIOTENSIN_SYSTEM	-0.04191201539997444	2.9151293265917547e-6	2.1911598452612774e-5	down
KEGG_GLIOMA	-0.02352952632639705	2.945107318899566e-6	2.1911598452612774e-5	down
KEGG_PROPANOATE_METABOLISM	0.054003631774603454	3.6358915360672824e-6	2.6010608681096713e-5	up
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	-0.03400456550564747	5.330780723758904e-6	3.6723156097005785e-5	down
KEGG_TYPE_II_DIABETES_MELLITUS	-0.04045712316540842	5.9266820435990985e-6	3.937010214676544e-5	down
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	-0.019449077767929278	6.611931133400433e-6	4.2407558303878635e-5	down
KEGG_WNT_SIGNALING_PATHWAY	-0.053624966209331264	7.326742738022965e-6	4.542580497574239e-5	down
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	-0.05370653248182171	1.0353349828547155e-5	6.212009897128293e-5	down
KEGG_SULFUR_METABOLISM	-0.04192529728834448	1.184629288944288e-5	6.880313564699274e-5	down
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	0.036632630890390705	1.220700793736968e-5	6.880313564699274e-5	up
KEGG_CALCIUM_SIGNALING_PATHWAY	-0.039222433689635156	1.7472170951461274e-5	9.558305285211168e-5	down
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	0.03748228240959746	2.2225259690912246e-5	1.149345987183173e-4	up
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	-0.05458221648051223	2.2257303325698804e-5	1.149345987183173e-4	down
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.030681672906323273	2.2863334153643762e-5	1.149345987183173e-4	up
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	-0.03250803893046808	2.740882151779176e-5	1.341589684818228e-4	down
KEGG_CARDIAC_MUSCLE_CONTRACTION	0.04059092448701087	3.6963049982502185e-5	1.7628531530116426e-4	up
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	-0.06385497091611328	4.371384236205417e-5	2.032693669835519e-4	down
KEGG_TGF_BETA_SIGNALING_PATHWAY	0.031222112969135393	4.989888647479595e-5	2.2637055815395233e-4	up
KEGG_FATTY_ACID_METABOLISM	-0.030903943636396772	7.572365432777034e-5	3.3534761202298297e-4	down
KEGG_BUTANOATE_METABOLISM	0.04094885694208332	8.962669408148854e-5	3.876875604455086e-4	up
KEGG_INSULIN_SIGNALING_PATHWAY	-0.03835600873505626	1.0236459735220816e-4	4.327230706252436e-4	down
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	-0.03317431841868443	1.344334417341959e-4	5.556582258346765e-4	down
KEGG_LEISHMANIA_INFECTION	-0.022992544281068672	1.8628593918999114e-4	7.53243145420399e-4	down
KEGG_TASTE_TRANSDUCTION	0.031642170952920726	1.950708302303991e-4	7.719824345288135e-4	up
KEGG_PPAR_SIGNALING_PATHWAY	-0.04031680602019434	2.8156615381819366e-4	0.0010910688460455005	down
KEGG_CITRATE_CYCLE_TCA_CYCLE	-0.03460163236325102	3.1020992524997336e-4	0.001177531552989695	down
KEGG_ONE_CARBON_POOL_BY_FOLATE	0.027389283375697508	3.923552281364082e-4	0.0014595614486674385	up
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	-0.03014934792366157	4.6009451728878454e-4	0.0016779917689355671	down
KEGG_OOCYTE_MEIOSIS	0.01753757708843241	5.523139043239511e-4	0.0019755843500818254	up
KEGG_ACUTE_MYELOID_LEUKEMIA	-0.03473162416297831	6.24388863194159e-4	0.002191251482153086	down
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.037559444330424	8.299871147971321e-4	0.0028588445065234553	up
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	-0.032748689097981315	8.66706025726887e-4	0.0029310421960945634	down
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	-0.033884552527847	0.0010539720327232252	0.00349792626928008	down
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	-0.027589308604489	0.001071945147037444	0.00349792626928008	down
KEGG_PHENYLALANINE_METABOLISM	-0.0244908995101177	0.0013159051613339876	0.004183618147685	down
KEGG_APOPTOSIS	-0.033150310796534486	0.001327061670502231	0.004183618147685	down
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	-0.019747976558532214	0.0019739700032428064	0.0061193070100527	down
KEGG_NOTCH_SIGNALING_PATHWAY	-0.01695314851586127	0.0028776342139098005	0.008774425635856113	down
KEGG_BETA_ALANINE_METABOLISM	-0.01979433448654377	0.0029560489947844026	0.008868146984353207	down
KEGG_JAK_STAT_SIGNALING_PATHWAY	-0.04112762818481655	0.0033270243315029814	0.009822643264437374	down
KEGG_NON_HOMOLOGOUS_END_JOINING	-0.02496888461547693	0.003413541747806143	0.009920605704561603	down
