pathway	logFC	P.Value	adj.P.Val	direction
KEGG_WNT_SIGNALING_PATHWAY	-0.4775267618841391	2.1855368349041893e-95	4.065098512921792e-93	down
KEGG_MELANOGENESIS	0.5371445330334755	4.4762303296297486e-83	4.162894206555666e-81	up
KEGG_OOCYTE_MEIOSIS	0.30371115671697535	3.3852075814516114e-78	2.098828700499999e-76	up
KEGG_ABC_TRANSPORTERS	0.24429148920929009	6.921054718532314e-76	2.6689669687991645e-74	up
KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.34362378748078	7.174642389245066e-76	2.6689669687991645e-74	up
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	0.31466327466291344	1.988557394616533e-74	6.164527923311252e-73	up
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.26656471308071805	1.2964675259024566e-72	3.444899425969385e-71	up
KEGG_VIRAL_MYOCARDITIS	0.23739552872397252	3.104492702470536e-70	7.217945533243997e-69	up
KEGG_BASE_EXCISION_REPAIR	0.2797470183083777	3.941714220246304e-70	8.146209388509029e-69	up
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.28714850262811903	3.389048409301008e-69	6.303630041299875e-68	up
KEGG_PARKINSONS_DISEASE	0.32457484646058155	6.119202529110682e-69	1.0347015185587154e-67	up
KEGG_PEROXISOME	0.28080533361599114	2.065280236999681e-68	3.2011843673495055e-67	up
KEGG_PROTEASOME	-0.30498182321553685	8.166259183344273e-68	1.1684032370015653e-66	down
KEGG_O_GLYCAN_BIOSYNTHESIS	0.3065787494473554	7.258723868230525e-67	9.643733139220555e-66	up
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.287187667161546	8.766877390396024e-67	1.087092796409107e-65	up
KEGG_ASTHMA	0.27321600002702034	1.3573084101477673e-66	1.5778710267967794e-65	up
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.3053430074577555	1.9735498615276835e-66	2.159295730847936e-65	up
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0.2951736160329104	2.107363825187137e-66	2.1776092860267085e-65	up
KEGG_GNRH_SIGNALING_PATHWAY	-0.27848155863792073	1.1910648441013557e-65	1.1659897947518534e-64	down
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.3108201234082655	5.73886892040275e-65	5.3371480959745577e-64	up
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.2592605008339315	5.320421869243398e-63	4.712373655615581e-62	up
KEGG_PYRIMIDINE_METABOLISM	0.24955141929957173	1.653934078908968e-62	1.398326084895764e-61	up
KEGG_DILATED_CARDIOMYOPATHY	0.2898365604761078	6.7056200181692505e-62	5.4228057538238286e-61	up
KEGG_ADHERENS_JUNCTION	0.21902535292454017	9.114150677389064e-62	7.063466774976525e-61	up
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.28018637368073135	1.612482365476688e-61	1.199686879914656e-60	up
KEGG_VEGF_SIGNALING_PATHWAY	0.26803927936761573	8.097214799640458e-61	5.792622895127405e-60	up
KEGG_NOTCH_SIGNALING_PATHWAY	0.21773050262392335	1.1972620667698985e-60	8.247805348859302e-60	up
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.23577803656897453	2.4731783305184434e-60	1.6428970338443948e-59	up
KEGG_ETHER_LIPID_METABOLISM	0.2529155984505692	2.4680102156955728e-57	1.5829306900668156e-56	up
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	0.24531936874312674	3.1097331184212215e-57	1.9280345334211573e-56	up
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.20501424853183345	1.1125260766263844e-55	6.675156459758306e-55	up
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.23433927679001712	4.363793881873506e-54	2.5364551938389753e-53	up
KEGG_GLIOMA	0.18962037433973838	1.3689705001186243e-53	7.716015546123156e-53	up
KEGG_STEROID_HORMONE_BIOSYNTHESIS	-0.21514758494424813	5.370712326641627e-53	2.9380955669274787e-52	down
KEGG_OTHER_GLYCAN_DEGRADATION	0.2362532534636444	2.8696704536662526e-52	1.525024869662637e-51	up
KEGG_ALLOGRAFT_REJECTION	0.2328254474945172	3.57547414128962e-52	1.8473283063329703e-51	up
KEGG_TYPE_II_DIABETES_MELLITUS	0.25348805679596936	7.824546664020703e-52	3.9334207554266236e-51	up
KEGG_ECM_RECEPTOR_INTERACTION	0.26640519040875366	2.1119152052227174e-51	1.0337269162405932e-50	up
KEGG_PRION_DISEASES	-0.2325414656968443	2.3606559222096823e-51	1.1258512859769253e-50	down
KEGG_LEISHMANIA_INFECTION	0.1599932451187356	2.6699991256559442e-51	1.2415495934300142e-50	up
KEGG_CALCIUM_SIGNALING_PATHWAY	-0.1945940344099604	4.0679639923491415e-51	1.8454665916510737e-50	down
KEGG_MTOR_SIGNALING_PATHWAY	0.2821950342217141	9.815385500988819e-50	4.346813579009335e-49	up
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	0.23551916631093098	1.2829177285433695e-49	5.549365058350389e-49	up
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	0.20200541722515808	4.142498010242481e-49	1.751146886147958e-48	up
KEGG_MAPK_SIGNALING_PATHWAY	0.16870597591104458	7.102178419434026e-48	2.935567080032731e-47	up
KEGG_LONG_TERM_DEPRESSION	0.2081028884117675	8.01508022624396e-48	3.2408802653942973e-47	up
KEGG_TGF_BETA_SIGNALING_PATHWAY	0.2363131730455282	1.9097644482641474e-47	7.557791220790031e-47	up
KEGG_TIGHT_JUNCTION	-0.1959914041246317	3.7037561870652934e-47	1.435205522487801e-46	down
KEGG_BETA_ALANINE_METABOLISM	0.2524325624282645	1.2610538700082756e-46	4.786857547378352e-46	up
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.21461440706140997	1.9559831336749584e-46	7.276257257270846e-46	up
KEGG_GAP_JUNCTION	0.20970527421563062	2.508528245883023e-45	9.148750073220436e-45	up
KEGG_LYSINE_DEGRADATION	0.12933087528923373	2.8488463692151156e-44	1.0190104320654068e-43	up
KEGG_NON_HOMOLOGOUS_END_JOINING	0.18784686981134377	3.368616628175572e-44	1.1821937600767101e-43	up
KEGG_AUTOIMMUNE_THYROID_DISEASE	0.15871784902011465	4.65870564204311e-44	1.6046652767037379e-43	up
KEGG_ENDOMETRIAL_CANCER	0.22854648144000023	2.4631817278404804e-43	8.33003275233326e-43	up
KEGG_HISTIDINE_METABOLISM	0.2719592113925351	5.76421681318234e-43	1.9145434415212773e-42	up
KEGG_NUCLEOTIDE_EXCISION_REPAIR	0.20043190692615315	1.1077396932360403e-42	3.614729525296553e-42	up
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.22468340542550225	1.382688972447116e-42	4.4341404978476474e-42	up
