pathway	logFC	P.Value	adj.P.Val	direction
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	-0.09162810267364956	4.063014768071395e-20	7.557207468612795e-18	down
KEGG_VIRAL_MYOCARDITIS	-0.04261622241775788	1.2197673429312073e-19	1.1343836289260228e-17	down
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	-0.07780146825173065	5.957358802336597e-14	2.8350827136361213e-12	down
KEGG_LIMONENE_AND_PINENE_DEGRADATION	-0.046806759471527994	6.096952072335744e-14	2.8350827136361213e-12	down
KEGG_GAP_JUNCTION	-0.049957313617118415	6.962309377186154e-13	2.5899790883132493e-11	down
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	-0.03843906839742382	2.33911203902835e-12	7.251247320987885e-11	down
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	-0.08003380250900366	5.739089948227026e-11	1.5249581862431813e-9	down
KEGG_MAPK_SIGNALING_PATHWAY	-0.033329225864725476	7.877763202857321e-11	1.831579944664327e-9	down
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	-0.0485551080258915	2.8805775965544447e-10	5.432547134767668e-9	down
KEGG_P53_SIGNALING_PATHWAY	-0.04356466174259101	2.920724266004122e-10	5.432547134767668e-9	down
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	-0.060975464830020754	4.497900692355411e-10	7.605541170710059e-9	down
KEGG_ENDOMETRIAL_CANCER	-0.04700767099768944	1.0207898512217463e-9	1.5822242693937068e-8	down
KEGG_TYROSINE_METABOLISM	-0.07452214329842172	1.8418921955886057e-9	2.635322679842159e-8	down
KEGG_TRYPTOPHAN_METABOLISM	-0.040867795510416145	1.2180017008249318e-8	1.5353528720816418e-7	down
KEGG_INOSITOL_PHOSPHATE_METABOLISM	-0.048477281811500766	1.2381878000658401e-8	1.5353528720816418e-7	down
KEGG_PHENYLALANINE_METABOLISM	-0.038908523401907036	5.2205731068631025e-8	6.068916236728357e-7	down
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	-0.03362347569157228	6.475484784861926e-7	6.863605179684549e-6	down
KEGG_COLORECTAL_CANCER	-0.0654912185663556	6.642198560985047e-7	6.863605179684549e-6	down
KEGG_OLFACTORY_TRANSDUCTION	0.027009596411007225	7.193271041440436e-7	7.0418337563574785e-6	up
KEGG_PROPANOATE_METABOLISM	-0.05386108901325854	1.616571410953631e-6	1.5034114121868768e-5	down
KEGG_LYSOSOME	0.03036142932347196	1.8481832969714196e-6	1.5766526179609687e-5	up
KEGG_ONE_CARBON_POOL_BY_FOLATE	-0.03839310709417916	1.8825812499436824e-6	1.5766526179609687e-5	down
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	-0.02312357461608314	1.949624205005499e-6	1.5766526179609687e-5	down
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	-0.029997380299339314	5.531872068521059e-6	4.287200853103821e-5	down
KEGG_RENIN_ANGIOTENSIN_SYSTEM	-0.03381321837113528	8.67781642882544e-6	6.456295423046127e-5	down
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	-0.037164241072895024	1.0801207369215378e-5	7.618273514184118e-5	down
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	-0.036759343755954695	1.1206772980809288e-5	7.618273514184118e-5	down
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	-0.032381595967397495	1.1468368731029855e-5	7.618273514184118e-5	down
KEGG_SMALL_CELL_LUNG_CANCER	-0.03245697542721978	1.5062183696161007e-5	9.660572991330853e-5	down
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	-0.032501296674429456	2.8830867880547363e-5	1.7875138085939366e-4	down
KEGG_RIBOFLAVIN_METABOLISM	-0.037726341689377225	3.761750434772853e-5	2.2570502608637116e-4	down
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.022845839492770758	4.2644347399647305e-5	2.4787026926044995e-4	up
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	-0.02382677401969376	4.576235408857293e-5	2.5793326849922926e-4	down
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	-0.03475251760077756	6.119268427733595e-5	3.3475997869366134e-4	down
KEGG_DORSO_VENTRAL_AXIS_FORMATION	-0.04830673505711589	1.1102824281380965e-4	5.900358046676741e-4	down
