pathway	logFC	P.Value	adj.P.Val	direction
KEGG_WNT_SIGNALING_PATHWAY	-0.4637837385620945	6.2199843230207365e-96	1.156917084081857e-93	down
KEGG_MELANOGENESIS	0.558156594819589	1.2212446806062476e-86	1.1357575529638102e-84	up
KEGG_OOCYTE_MEIOSIS	0.29245267948424725	2.3682971679156037e-78	1.4683442441076743e-76	up
KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.3462206198190701	4.97221126875085e-78	2.312078239969145e-76	up
KEGG_ABC_TRANSPORTERS	0.2345760602716622	6.451526230429287e-76	2.399967757719695e-74	up
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	0.3086059985086598	2.1673709206822664e-75	6.718849854115026e-74	up
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.2605512615102501	2.0051545010597933e-73	5.327981959958879e-72	up
KEGG_BASE_EXCISION_REPAIR	0.2837458837756612	1.4728436493610699e-72	3.4243614847644875e-71	up
KEGG_PARKINSONS_DISEASE	0.3291991777332426	2.3321430658023353e-71	4.819762335991493e-70	up
KEGG_VIRAL_MYOCARDITIS	0.23188774613581742	5.179050433669887e-71	9.63303380662599e-70	up
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.2979880889190326	3.4980516759037645e-70	5.914887379255457e-69	up
KEGG_O_GLYCAN_BIOSYNTHESIS	0.3126558652901808	1.6418258580191681e-69	2.301957086439746e-68	up
KEGG_PROTEASOME	-0.30426083692574224	1.6592432134273788e-69	2.301957086439746e-68	down
KEGG_PEROXISOME	0.2761977176395051	1.732655871513787e-69	2.301957086439746e-68	up
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.27477380922375577	4.4776534661635105e-69	5.5522902980427536e-68	up
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0.2952428062458826	3.347991631903108e-68	3.892040272087363e-67	up
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.29929782395636356	2.3665445668172834e-67	2.589278173105969e-66	up
KEGG_DILATED_CARDIOMYOPATHY	0.30545359192713095	6.349772520812855e-66	6.561431604839951e-65	up
KEGG_ASTHMA	0.2554113784190715	1.822086532637021e-65	1.783726816160452e-64	up
KEGG_ADHERENS_JUNCTION	0.2268784993012383	4.804101538521043e-65	4.3967255852547926e-64	up
KEGG_GNRH_SIGNALING_PATHWAY	-0.2634063734525888	4.9640450156102495e-65	4.3967255852547926e-64	down
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.2979181975172069	6.414317256479318e-65	5.423013680477969e-64	up
KEGG_VEGF_SIGNALING_PATHWAY	0.27159654950804807	3.851339250287756e-63	3.1145613067544464e-62	up
KEGG_NOTCH_SIGNALING_PATHWAY	0.21685952577901824	3.102155591002438e-62	2.4041705830268894e-61	up
KEGG_PYRIMIDINE_METABOLISM	0.23390606312817705	1.6587896908074974e-61	1.2341395299607782e-60	up
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.23874199504490826	3.041627035553498e-61	2.175933186972887e-60	up
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.23018883689001288	4.5644938395887506e-61	3.144429089494473e-60	up
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	0.25701769787094836	6.0933433886930225e-61	4.047720965346079e-60	up
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.2556960100842353	2.1721230009178246e-59	1.3931547523128116e-58	up
KEGG_ETHER_LIPID_METABOLISM	0.25101680388264735	9.425431040825487e-59	5.843767245311802e-58	up
