pathway	logFC	P.Value	adj.P.Val	direction
KEGG_PROTEIN_EXPORT	-0.04382243869560321	5.6505133000476865e-11	8.333268577462361e-9	down
KEGG_PURINE_METABOLISM	0.0708028606752571	8.960503846733723e-11	8.333268577462361e-9	up
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	0.03134806574619241	2.4149445373032874e-10	1.4972656131280383e-8	up
KEGG_LYSINE_DEGRADATION	-0.017681761223361674	7.533190337411943e-9	3.5029335068965536e-7	down
KEGG_BASAL_TRANSCRIPTION_FACTORS	-0.024490363596496013	1.5798155380951132e-8	5.475309036790922e-7	down
KEGG_PPAR_SIGNALING_PATHWAY	-0.041424355948405954	1.7662287215454588e-8	5.475309036790922e-7	down
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	-0.020095976474389127	3.0880721270403566e-8	8.205448794707234e-7	down
KEGG_BUTANOATE_METABOLISM	-0.04313408277599707	3.97702954115876e-8	9.246593683194117e-7	down
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	-0.02051850578902319	9.102966997056076e-8	1.8812798460582558e-6	down
KEGG_PROPANOATE_METABOLISM	-0.04277231205027546	2.0927743002394266e-7	3.892560198445334e-6	down
KEGG_BLADDER_CANCER	0.021490111532268482	2.596103973524261e-7	4.389775809777387e-6	up
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	-0.02406652209803899	7.887634354212129e-7	1.1720547512241727e-5	down
KEGG_MELANOMA	-0.034702147353874425	8.393016312974115e-7	1.1720547512241727e-5	down
KEGG_ALLOGRAFT_REJECTION	-0.021713159537135356	8.821917482332482e-7	1.1720547512241727e-5	down
KEGG_ASTHMA	-0.017804621607948837	1.2737559998112853e-6	1.5794574397659937e-5	down
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	-0.019477360161695816	2.209322876229172e-6	2.5683378436164124e-5	down
KEGG_OXIDATIVE_PHOSPHORYLATION	0.02153454887309035	3.035716510551783e-6	3.321431005662539e-5	up
KEGG_ENDOMETRIAL_CANCER	0.02471060609046658	4.27267059242958e-6	4.415092945510566e-5	up
KEGG_HISTIDINE_METABOLISM	0.028824733247131227	7.605165239146349e-6	7.445056497269583e-5	up
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.027121643525283182	1.1316736765294262e-5	1.0524565191723665e-4	down
KEGG_PYRUVATE_METABOLISM	-0.03237770496932034	1.3650588729151487e-5	1.2090521445819889e-4	down
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	0.017636377980025292	1.6877070191554844e-5	1.3838118702961814e-4	up
KEGG_PYRIMIDINE_METABOLISM	-0.015645356171394675	1.7836526476577435e-5	1.3838118702961814e-4	down
KEGG_THYROID_CANCER	0.022401197435627834	1.8022406973015605e-5	1.3838118702961814e-4	up
KEGG_MELANOGENESIS	0.02101206178611348	1.8599621912583084e-5	1.3838118702961814e-4	up
KEGG_BETA_ALANINE_METABOLISM	-0.02307620208355001	2.040273516953264e-5	1.431128789507557e-4	down
KEGG_RETINOL_METABOLISM	0.028808543966492316	2.0774450170270986e-5	1.431128789507557e-4	up
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.029549717283795202	2.563728036804958e-5	1.7030479101632937e-4	up
KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.038283834427458134	2.8043123502646937e-5	1.798627921204252e-4	up
KEGG_RIBOSOME	0.03920970917053508	2.9112379862632975e-5	1.8049675514832445e-4	up
KEGG_WNT_SIGNALING_PATHWAY	0.013743023322044665	3.2832447549482066e-5	1.969946852968924e-4	up
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	0.04400683509799157	3.777389156354122e-5	2.1956074471308335e-4	up
KEGG_TIGHT_JUNCTION	0.01676431233908902	4.9692193204526126e-5	2.8008327078914727e-4	up
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.016314416858898922	5.250699415477408e-5	2.863569937852651e-4	up
KEGG_INOSITOL_PHOSPHATE_METABOLISM	-0.024008659831335162	5.388438055099075e-5	2.863569937852651e-4	down
KEGG_RENIN_ANGIOTENSIN_SYSTEM	-0.021952419300615995	6.076285607759016e-5	3.070504806974709e-4	down
KEGG_GNRH_SIGNALING_PATHWAY	0.01507518518533189	6.10799343322926e-5	3.070504806974709e-4	up
KEGG_GALACTOSE_METABOLISM	0.022507297082022183	8.296050396944942e-5	4.0606983521888397e-4	up
