pathway	logFC	P.Value	adj.P.Val	direction
KEGG_STARCH_AND_SUCROSE_METABOLISM	-0.09803117061864768	2.1633579280088474e-30	4.0238457460964563e-28	down
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	0.10900454092784895	3.747100444106765e-27	3.4848034130192915e-25	up
KEGG_ABC_TRANSPORTERS	-0.13188364934763477	9.891386309329492e-26	6.132659511784285e-24	down
KEGG_NON_HOMOLOGOUS_END_JOINING	-0.08677561877413606	1.1345431716352596e-18	5.275625748103957e-17	down
KEGG_N_GLYCAN_BIOSYNTHESIS	-0.07527711640221933	2.9412314052044126e-18	1.0941380827360415e-16	down
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.13501142939547736	3.7789595380792014e-17	1.1714774568045524e-15	up
KEGG_ECM_RECEPTOR_INTERACTION	-0.13035954742425393	3.120451921218652e-16	8.291486533523847e-15	down
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	-0.08444899283197621	5.696320690098174e-16	1.3243945604478255e-14	down
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.04672482341223334	3.084099635978572e-15	6.373805914355715e-14	up
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	-0.09425469969672108	5.633956397807493e-15	1.0479158899921938e-13	down
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.04261201763196823	2.7273259205769565e-14	4.611660192975581e-13	up
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	-0.07508829633075387	5.6687488918062886e-14	8.786560782299748e-13	down
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.10214888557930915	1.7131652926089088e-13	2.4511441878865926e-12	up
KEGG_GALACTOSE_METABOLISM	-0.07907291015340417	1.9229822977488725e-13	2.554819338437788e-12	down
KEGG_NITROGEN_METABOLISM	-0.08355145032723806	7.473988081888975e-12	9.267745221542329e-11	down
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.08600457022416036	1.34247802760809e-11	1.4844737319113212e-10	up
KEGG_SULFUR_METABOLISM	-0.06998758562227872	1.35677706680067e-11	1.4844737319113212e-10	down
KEGG_OTHER_GLYCAN_DEGRADATION	-0.10208420583913103	1.8601091713306863e-11	1.9221128103750428e-10	down
KEGG_MISMATCH_REPAIR	-0.11343430048058756	2.7894427316022792e-11	2.7307176214632834e-10	down
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	-0.05339529573593418	6.638169828077121e-11	6.076191261668839e-10	down
KEGG_DILATED_CARDIOMYOPATHY	-0.0660679644803655	6.86021594059385e-11	6.076191261668839e-10	down
KEGG_RENIN_ANGIOTENSIN_SYSTEM	-0.07962638268531935	8.755543647343153e-11	7.402414174571939e-10	down
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	-0.04743937147475856	2.2649207243468984e-10	1.8316315422979266e-9	down
KEGG_HOMOLOGOUS_RECOMBINATION	-0.0930079786346846	5.482038146340092e-10	4.248579563413572e-9	down
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	-0.0863536040638222	2.4831278373436044e-9	1.847447110983642e-8	down
KEGG_ADHERENS_JUNCTION	-0.03616231559686653	1.9166124846363508e-8	1.371115085162928e-7	down
KEGG_O_GLYCAN_BIOSYNTHESIS	0.057589637087989864	2.382078220158677e-8	1.6409872183315332e-7	up
KEGG_TASTE_TRANSDUCTION	-0.0609219281644519	2.6837889134096558e-8	1.7828026353364143e-7	down
KEGG_SMALL_CELL_LUNG_CANCER	-0.04138430018797879	3.8936585295744435e-8	2.497312022416712e-7	down
KEGG_LYSINE_DEGRADATION	-0.03642143977514704	5.3173713102908833e-8	3.2967702123803475e-7	down
KEGG_NON_SMALL_CELL_LUNG_CANCER	0.03304298176413599	1.1324604221558847e-7	6.794762532935308e-7	up
KEGG_FOCAL_ADHESION	-0.044620484476687046	1.734717486546543e-7	1.008304539055178e-6	down
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	-0.046143925860124786	4.141350484716336e-7	2.334215727749208e-6	down
KEGG_NUCLEOTIDE_EXCISION_REPAIR	-0.05414703353588323	4.299219595666474e-7	2.351926014099895e-6	down
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.037640852634707955	5.113034689759819e-7	2.7172127208437896e-6	up
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	-0.046214513136915936	5.860600446559019e-7	3.0279768973888267e-6	down
KEGG_INOSITOL_PHOSPHATE_METABOLISM	-0.0351222237291981	6.274335288745824e-7	3.154125307315468e-6	down
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	0.046271541996099244	7.435681091751099e-7	3.6395702185939586e-6	up
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.03260751338827658	8.083247211629732e-7	3.855087131700333e-6	up
KEGG_ARACHIDONIC_ACID_METABOLISM	0.04515985217022647	1.2308469360193233e-6	5.723438252489854e-6	up
KEGG_RNA_DEGRADATION	-0.044828517154891154	3.333794444001859e-6	1.5124043087423067e-5	down
KEGG_ERBB_SIGNALING_PATHWAY	0.03160093974583981	3.929873010896853e-6	1.740372333397178e-5	up
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	-0.08034794020629653	5.943263898155083e-6	2.570807174550803e-5	down
KEGG_ONE_CARBON_POOL_BY_FOLATE	-0.04873140211388865	1.0262248580129069e-5	4.3381323543272886e-5	down
KEGG_PROPANOATE_METABOLISM	-0.04749093517934444	1.1827553250939446e-5	4.888722010388305e-5	down
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.0285193195995721	1.4402663626018665e-5	5.82368572704233e-5	up
KEGG_MELANOMA	0.028186027115835625	1.5686594450850457e-5	6.161682236982189e-5	up
KEGG_OXIDATIVE_PHOSPHORYLATION	0.061366083378538196	1.5978236001750913e-5	6.161682236982189e-5	up
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.037697236445615456	1.6232388688824043e-5	6.161682236982189e-5	up
KEGG_VIBRIO_CHOLERAE_INFECTION	0.03450045193354203	1.9306959946935436e-5	7.182189100259983e-5	up
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.028130248162414852	2.1526184103065773e-5	7.850725967000459e-5	up
KEGG_MAPK_SIGNALING_PATHWAY	0.026518022498634875	2.2057191916858598e-5	7.889687877953267e-5	up
KEGG_FOLATE_BIOSYNTHESIS	0.058155528076020396	2.3122804674915028e-5	8.114795602894709e-5	up
KEGG_PRIMARY_IMMUNODEFICIENCY	-0.06119147691176656	2.71370998335499e-5	9.347223276000521e-5	down
KEGG_PURINE_METABOLISM	-0.020289109945467572	3.7245415508338775e-5	1.2595722335547295e-4	down
KEGG_STEROID_HORMONE_BIOSYNTHESIS	-0.03590379460963798	5.3670548508307364e-5	1.782628932597352e-4	down
KEGG_MTOR_SIGNALING_PATHWAY	0.01936762033433529	6.682027087704562e-5	2.180450944408857e-4	up
KEGG_WNT_SIGNALING_PATHWAY	0.020452552305349918	9.814822673108007e-5	0.00031475120986173953	up
KEGG_ETHER_LIPID_METABOLISM	0.0358861735259511	1.058607499271242e-4	3.3373049977025596e-4	up
KEGG_RENAL_CELL_CARCINOMA	0.023335513873143126	1.0875620997912742e-4	3.37144250935295e-4	up
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	-0.03597202338587331	1.1874457489830505e-4	3.620736218210613e-4	down
KEGG_ENDOCYTOSIS	0.022460832798500092	1.3482508509089005e-4	4.0447525527267014e-4	up
KEGG_BETA_ALANINE_METABOLISM	-0.036344020242605773	1.735854941328787e-4	5.124905064875467e-4	down
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.040969392725249944	2.060922080828549e-4	5.989554797407971e-4	up
KEGG_VEGF_SIGNALING_PATHWAY	0.022185540216203864	2.5950189081217157e-4	7.425746414009833e-4	up
KEGG_PARKINSONS_DISEASE	0.047152865551925355	3.0184038860244796e-4	8.395872959688232e-4	up
KEGG_THYROID_CANCER	0.030880907608001953	3.024319829565116e-4	8.395872959688232e-4	up
KEGG_MELANOGENESIS	0.021216908983666037	3.2868306075569146e-4	8.990448426552737e-4	up
KEGG_LYSOSOME	-0.03630800713086835	3.3624530611151904e-4	9.064003903875731e-4	down
KEGG_GLIOMA	0.024985408835083368	3.6260386395309615e-4	9.634902670753697e-4	up
KEGG_LIMONENE_AND_PINENE_DEGRADATION	0.052149034416906895	4.169848763393118e-4	0.0010923829154804506	up
KEGG_SPHINGOLIPID_METABOLISM	0.03482688516816562	4.667194478090353e-4	0.0012056919068400079	up
KEGG_PHENYLALANINE_METABOLISM	0.04549949025463014	7.00503629172366e-4	0.001784844863370686	up
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.023843366935489108	8.385398138194874e-4	0.0021076811536543875	up
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	-0.03551306307915887	0.0015339403551789326	0.0037634462327333315	down
KEGG_OLFACTORY_TRANSDUCTION	-0.03293859384052078	0.0015377522241275979	0.0037634462327333315	down
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	-0.026036767375668263	0.0019218806295747046	0.004642464897414222	down
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	0.017423482642434984	0.002700737459996056	0.0064402200969136715	up
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	-0.03344950811575327	0.0027568676987561676	0.006490853062894268	down
KEGG_CITRATE_CYCLE_TCA_CYCLE	-0.03694505302882558	0.0042766331135417265	0.009943171988984515	down
