pathway	logFC	P.Value	adj.P.Val	direction
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.18214652701720094	9.184920061371244e-28	1.7083951314150514e-25	up
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.15578609320133058	2.6133379996698926e-26	2.430404339693e-24	up
KEGG_STARCH_AND_SUCROSE_METABOLISM	-0.07058470879658216	2.8981095623236966e-21	1.796827928640692e-19	down
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.05088160306098657	6.028480750811681e-20	2.8032435491274316e-18	up
KEGG_ABC_TRANSPORTERS	-0.10147047439702896	1.9440448160341817e-19	7.231846715647157e-18	down
KEGG_NON_HOMOLOGOUS_END_JOINING	-0.08039654691144699	4.073943563311986e-18	1.2629225046267157e-16	down
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	-0.06767617635630276	8.90631070914383e-17	2.3197176579068737e-15	down
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.10439334116904804	9.977280249061822e-17	2.3197176579068737e-15	up
KEGG_NITROGEN_METABOLISM	-0.09530795620632315	1.2946941474763474e-15	2.6757012381177847e-14	down
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	0.0677130066631411	3.465437090105413e-15	6.445712987596068e-14	up
KEGG_PROPANOATE_METABOLISM	-0.08463402793908821	1.729114181461922e-14	2.923774888653795e-13	down
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	-0.08656251788370302	6.039432269866304e-14	9.36112001829277e-13	down
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	0.09436626121157218	9.62152543579054e-14	1.3766182546592619e-12	up
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.04937567758400248	1.6796201546551265e-13	2.2314953483275253e-12	up
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	-0.0613439388785401	8.146926175186974e-13	1.0102188457231847e-11	down
KEGG_NON_SMALL_CELL_LUNG_CANCER	0.042853957603262736	2.6410683581439276e-12	3.070241966342316e-11	up
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.037622356855154554	5.327890425697392e-12	5.829338936351265e-11	up
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	-0.0755666355365373	1.0303006991979686e-11	1.0646440558379009e-10	down
KEGG_MELANOMA	0.04225887780534594	5.889852613723231e-11	5.765855716592215e-10	up
KEGG_SULFUR_METABOLISM	-0.06367029064829927	6.30514017514473e-11	5.863780362884599e-10	down
KEGG_BETA_ALANINE_METABOLISM	-0.06204141790261562	1.168985411545359e-10	1.0353870787973182e-9	down
KEGG_O_GLYCAN_BIOSYNTHESIS	0.0631512938767072	2.042119619110245e-10	1.7265193143386618e-9	up
KEGG_GLIOMA	0.043636877146987	3.5958592440673546e-10	2.8228537906435293e-9	up
KEGG_MISMATCH_REPAIR	-0.10016112169408248	3.6423919879271343e-10	2.8228537906435293e-9	down
KEGG_VEGF_SIGNALING_PATHWAY	0.037278916854754596	5.746866182634707e-10	4.275668439880223e-9	up
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	-0.05544330953713188	6.355583441155814e-10	4.546686615596082e-9	down
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	-0.0510439073874564	1.122447027460388e-9	7.732412855838229e-9	down
KEGG_LYSINE_DEGRADATION	-0.03810968737318048	2.663788397405617e-9	1.7695165782765884e-8	down
KEGG_MELANOGENESIS	0.034435938514648406	3.263599325469357e-9	2.093205084611381e-8	up
KEGG_STEROID_HORMONE_BIOSYNTHESIS	-0.05119181427620145	3.9540367962723994e-9	2.4515028136888876e-8	down
KEGG_RENAL_CELL_CARCINOMA	0.03441005274095061	5.661420493641996e-9	3.396852296185198e-8	up
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	0.07281168106279776	5.939334298888196e-9	3.452238061228764e-8	up
KEGG_MTOR_SIGNALING_PATHWAY	0.027097155664004304	1.0778303528843344e-8	6.075043807166249e-8	up
KEGG_CITRATE_CYCLE_TCA_CYCLE	-0.07179041891448007	1.872640332694311e-8	1.0244444172974759e-7	down
KEGG_NUCLEOTIDE_EXCISION_REPAIR	-0.05662532840798462	3.122234329979934e-8	1.6592445296464791e-7	down
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	-0.05177690274366016	3.4367898629441354e-8	1.7756747625211366e-7	down
KEGG_PURINE_METABOLISM	-0.026181375013616455	4.001854586789938e-8	2.0117431166025095e-7	down
KEGG_TASTE_TRANSDUCTION	-0.05600688462827637	6.059906192820289e-8	2.9661646101699306e-7	down
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	0.04727770838654662	1.1089586658652183e-7	5.288879791049503e-7	up
KEGG_ACUTE_MYELOID_LEUKEMIA	0.03594445976384118	2.425213445389112e-7	1.127724252105937e-6	up
KEGG_BLADDER_CANCER	0.04538318828756363	2.7007004667424854e-7	1.2251958214978103e-6	up
KEGG_INSULIN_SIGNALING_PATHWAY	0.019651669418243277	3.130258236020371e-7	1.3862572188090217e-6	up
KEGG_ERBB_SIGNALING_PATHWAY	0.03306596199608623	4.1386804933718386e-7	1.790219934342237e-6	up
KEGG_GALACTOSE_METABOLISM	-0.048677446694957514	4.603263110011532e-7	1.9459248601412388e-6	down
KEGG_HOMOLOGOUS_RECOMBINATION	-0.06772718798332836	9.520423469752876e-7	3.935108367497856e-6	down
KEGG_PANCREATIC_CANCER	0.03015413260469893	1.7452419021471375e-6	7.0568476912905995e-6	up
KEGG_ONE_CARBON_POOL_BY_FOLATE	-0.04992458062227017	2.0464053149442524e-6	8.09854018254534e-6	down
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	-0.05372814218124596	2.1373096438785034e-6	8.282074870029201e-6	down
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	-0.03228001752216447	2.4546316241438987e-6	9.317581267158473e-6	down
KEGG_FATTY_ACID_METABOLISM	-0.04514552697358963	2.635657404722668e-6	9.793135950039874e-6	down
KEGG_WNT_SIGNALING_PATHWAY	0.023614291965465873	2.685214695978675e-6	9.793135950039874e-6	up
KEGG_N_GLYCAN_BIOSYNTHESIS	-0.0344674254399765	3.1319849961286593e-6	1.1202869409229436e-5	down
KEGG_INOSITOL_PHOSPHATE_METABOLISM	-0.03088015469147206	3.2388096172498716e-6	1.1366388468084456e-5	down
KEGG_RNA_DEGRADATION	-0.04236218213110647	3.444038579402942e-6	1.1862799551276801e-5	down
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.032069414072312924	5.183630926024868e-6	1.7530097313465916e-5	up
KEGG_TRYPTOPHAN_METABOLISM	-0.0418415206659136	6.9260547042378855e-6	2.300439598193298e-5	down
KEGG_MAPK_SIGNALING_PATHWAY	0.026651581084103503	7.179738387431047e-6	2.3428620001090785e-5	up
KEGG_PYRUVATE_METABOLISM	-0.03995907230156329	1.1844293365515098e-5	3.798342355147945e-5	down
KEGG_BUTANOATE_METABOLISM	-0.04716644040289964	1.2131756642325222e-5	3.824587687241511e-5	down
KEGG_VIBRIO_CHOLERAE_INFECTION	0.03230323437654021	2.33957588606004e-5	7.237836026840191e-5	up
KEGG_PROSTATE_CANCER	0.025225130538256025	2.3736989120282348e-5	7.237836026840191e-5	up
KEGG_BASAL_TRANSCRIPTION_FACTORS	-0.040021105096032634	2.8928634180413402e-5	8.678590254124021e-5	down
KEGG_P53_SIGNALING_PATHWAY	0.040930599042274515	3.799315831920062e-5	1.1217027694240184e-4	up
KEGG_OTHER_GLYCAN_DEGRADATION	-0.055622793369852	4.643737128180356e-5	1.349586102877416e-4	down
KEGG_OLFACTORY_TRANSDUCTION	-0.03973590742218347	6.474343055179617e-5	1.8526581665590904e-4	down
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.024292077033949137	7.981401339974748e-5	2.2493040139928835e-4	up
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	-0.04564573265746499	1.2515779526505542e-4	3.4745298387015385e-4	down
KEGG_APOPTOSIS	0.025806971115183278	1.2882548655070551e-4	3.523755955651651e-4	up
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	-0.034387169715765054	1.307841464529458e-4	3.525485686992452e-4	down
KEGG_HISTIDINE_METABOLISM	-0.03521792348999119	1.4435241609365561e-4	3.835649913345706e-4	down
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.020906809603172323	2.2720518543650517e-4	5.952135843829572e-4	up
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.024607096551143494	2.848848334037261e-4	7.359524862929591e-4	up
KEGG_PHENYLALANINE_METABOLISM	0.04604009697406947	3.02031862181313e-4	7.695606351469072e-4	up
KEGG_PATHWAYS_IN_CANCER	0.016928687623541498	3.443789030891696e-4	8.656010266835884e-4	up
KEGG_PRIMARY_IMMUNODEFICIENCY	-0.04864401637503512	3.7662199882844405e-4	9.340225570945412e-4	down
KEGG_ARGININE_AND_PROLINE_METABOLISM	-0.030447833351748374	3.9661575019614437e-4	9.706648623221427e-4	down
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.028868627339461973	4.203887781610796e-4	0.001015484581012478	up
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	-0.03042849535506871	9.617777116510416e-4	0.0022934699277832532	down
KEGG_PEROXISOME	-0.029283800209062846	0.0010686752412326455	0.0025161214540414187	down
KEGG_REGULATION_OF_AUTOPHAGY	-0.021843955952175764	0.0010901514297506497	0.0025346020741702606	down
KEGG_THYROID_CANCER	0.02618684046599521	0.0011473031688753114	0.002606615671516257	up
KEGG_AXON_GUIDANCE	0.026520231562170204	0.0011491531455071673	0.002606615671516257	up
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	-0.033774682702261395	0.0014574419280599625	0.0032660746821584702	down
KEGG_ARACHIDONIC_ACID_METABOLISM	0.027318894806394423	0.0014936819819490366	0.003307438674315724	up
