pathway	logFC	P.Value	adj.P.Val	direction
KEGG_ECM_RECEPTOR_INTERACTION	-0.11295188670317641	8.404706257484355e-25	1.56327536389209e-22	down
KEGG_FOCAL_ADHESION	-0.05765713113196694	4.278696375152033e-21	3.97918762889139e-19	down
KEGG_SMALL_CELL_LUNG_CANCER	-0.044794422626750034	8.568857360108655e-18	5.312691563267366e-16	down
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	-0.07400304655083792	4.0359480420887706e-17	1.8767158395712784e-15	down
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	-0.07807750957567693	1.1574682875333374e-15	4.3057820296240156e-14	down
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	-0.04936690539909154	1.3560350627715035e-14	4.203708694591661e-13	down
KEGG_N_GLYCAN_BIOSYNTHESIS	-0.04080969096224283	2.020486161979223e-14	5.368720373259078e-13	down
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	-0.050061823116211164	2.450304072311206e-14	5.696956968123554e-13	down
KEGG_HISTIDINE_METABOLISM	0.051401665855140555	3.000766784523143e-14	6.201584688014496e-13	up
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	0.041291534264707844	4.2802507040466776e-13	7.961266309526822e-12	up
KEGG_DILATED_CARDIOMYOPATHY	-0.04724691466178888	6.629899071849405e-13	1.1210556612399903e-11	down
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.05311300976794975	4.03029592310242e-12	6.246958680808751e-11	up
KEGG_BUTANOATE_METABOLISM	0.04887516370209011	1.097024591849684e-10	1.5695890314157018e-9	up
KEGG_PYRUVATE_METABOLISM	0.041088294142721346	1.3901548723928527e-10	1.8469200447505045e-9	up
KEGG_RENIN_ANGIOTENSIN_SYSTEM	-0.04996671325071124	1.6377794872156413e-10	2.0308465641473953e-9	down
KEGG_ETHER_LIPID_METABOLISM	0.03882502290255235	3.263049809760836e-10	3.7932954038469725e-9	up
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	0.03530717150287184	4.131363629495025e-10	4.436616274788271e-9	up
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	-0.05363720762202144	4.432124703993957e-10	4.436616274788271e-9	down
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	0.07662076285093702	4.53202737747189e-10	4.436616274788271e-9	up
KEGG_PATHWAYS_IN_CANCER	-0.020554064068581405	7.368125680339648e-10	6.570382580121574e-9	down
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	0.04840627116431439	7.418173880782422e-10	6.570382580121574e-9	up
KEGG_STARCH_AND_SUCROSE_METABOLISM	-0.02744646182206552	1.5961940567119177e-9	1.3495095206746214e-8	down
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	0.05361269647030964	3.2623320591035926e-9	2.6382337521446445e-8	up
KEGG_REGULATION_OF_AUTOPHAGY	0.027680313749077784	4.145716709962805e-9	3.212930450221174e-8	up
KEGG_FATTY_ACID_METABOLISM	0.03844550036820982	6.346507876506866e-9	4.721801860121109e-8	up
KEGG_LIMONENE_AND_PINENE_DEGRADATION	0.05447062575251009	2.3565811890860837e-8	1.6858619275769676e-7	up
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.031937315206802847	8.688671084392563e-8	5.985528969248211e-7	up
KEGG_PROPANOATE_METABOLISM	0.03714309275974377	1.2646222847802092e-7	8.400705177468533e-7	up
KEGG_TRYPTOPHAN_METABOLISM	0.033570490535017525	1.3226348841042722e-7	8.483106498048091e-7	up
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	-0.043644363318823286	1.6692317482520688e-7	1.0349236839162826e-6	down
KEGG_RETINOL_METABOLISM	0.023967057727277318	1.926801700622119e-7	1.143049431254745e-6	up
KEGG_ACUTE_MYELOID_LEUKEMIA	-0.024442185300562837	1.9665366559221416e-7	1.143049431254745e-6	down
KEGG_P53_SIGNALING_PATHWAY	-0.03477174442044814	3.310998495063652e-7	1.8661991517631496e-6	down
KEGG_BASAL_CELL_CARCINOMA	-0.04084860763908469	3.9746370323324667e-7	2.174360258864232e-6	down
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	-0.047135097621723576	5.348680771258257e-7	2.842441781297245e-6	down
