pathway	logFC	P.Value	adj.P.Val	direction
KEGG_MELANOGENESIS	0.5102910403812173	5.20688310354438e-90	9.684802572592547e-88	up
KEGG_WNT_SIGNALING_PATHWAY	-0.42850478418721594	6.923505162351153e-80	6.438859800986572e-78	down
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	0.31851819822093325	8.885854451531895e-64	5.509229759949775e-62	up
KEGG_ETHER_LIPID_METABOLISM	0.29270816514762305	1.0675812363618492e-62	4.964252749082599e-61	up
KEGG_ECM_RECEPTOR_INTERACTION	0.3798998993829209	2.189828759926043e-62	8.14616298692488e-61	up
KEGG_TGF_BETA_SIGNALING_PATHWAY	0.36946436614942	1.649909707249698e-61	5.114720092474064e-60	up
KEGG_ASTHMA	0.26550364136562715	8.351322849636281e-58	2.2190657857604977e-56	up
KEGG_PARKINSONS_DISEASE	0.3376257750648497	3.105267657568294e-55	7.219747303846284e-54	up
KEGG_GLIOMA	0.17372150148749207	2.266143817542983e-54	4.6833638895888315e-53	up
KEGG_ALLOGRAFT_REJECTION	0.24185545837845726	2.132846257209454e-53	3.967094038409585e-52	up
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.23713965615665836	2.2970462507166848e-51	3.8840963875754853e-50	up
KEGG_O_GLYCAN_BIOSYNTHESIS	0.2668201709546295	1.7266077492169217e-50	2.6762420112862288e-49	up
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.3575829272436959	5.864863297790383e-50	8.391265949146241e-49	up
KEGG_BASE_EXCISION_REPAIR	0.259331568769996	9.161885489293724e-49	1.2172219292918804e-47	up
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	-0.1656195896789777	1.051093508151337e-48	1.303355950107658e-47	down
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	0.27521251172014927	2.380065086171375e-47	2.7668256626742234e-46	up
KEGG_SPLICEOSOME	0.3143381197531554	6.007087095824339e-47	6.5724599989607474e-46	up
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.2504268182161977	1.2352225231004414e-46	1.2763966072037896e-45	up
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.20539355545668064	2.8160107865366133e-46	2.756726348925316e-45	up
