pathway	logFC	P.Value	adj.P.Val	direction
KEGG_WNT_SIGNALING_PATHWAY	-0.4192324106748288	7.04751022387295e-78	1.3108369016403686e-75	down
KEGG_GLIOMA	0.2152540695976243	2.959937307336147e-59	2.7527416958226165e-57	up
KEGG_O_GLYCAN_BIOSYNTHESIS	0.32302127080927334	4.8221328086875944e-58	2.9897223413863083e-56	up
KEGG_ASTHMA	0.2905760749886169	1.1618825747211247e-57	5.40275397245323e-56	up
KEGG_MELANOGENESIS	0.4686258947632096	3.0696516590730957e-56	1.1419104171751917e-54	up
KEGG_BASE_EXCISION_REPAIR	0.3032400081866522	2.936224205303404e-54	9.102295036440553e-53	up
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	0.3042685431426206	1.1568505508452543e-52	3.073917177960247e-51	up
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.24547919591460932	3.857393007919484e-52	8.968438743412801e-51	up
KEGG_ABC_TRANSPORTERS	0.2272010541580933	4.4304391148429544e-52	9.156240837342106e-51	up
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.232472200368512	1.3374870388527955e-49	2.4877258922662e-48	up
KEGG_ALLOGRAFT_REJECTION	0.22376398632838643	8.155554101058247e-49	1.379030057088031e-47	up
KEGG_PYRIMIDINE_METABOLISM	0.22457385939776578	4.675452671557181e-48	7.24695164091363e-47	up
KEGG_PARKINSONS_DISEASE	0.2583519194381971	1.6113584859537275e-47	2.3054821414414874e-46	up
KEGG_PROTEASOME	-0.2730044798511213	2.594634929283819e-47	3.4471578346199312e-46	down
KEGG_GNRH_SIGNALING_PATHWAY	-0.25583164190375635	2.9595660534336316e-47	3.669861906257703e-46	down
KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.28870559469742496	3.4488640045920354e-47	4.009304405338241e-46	up
KEGG_TIGHT_JUNCTION	-0.19510157065957634	4.436504530241382e-46	4.854057897793512e-45	down
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.20948903696248086	5.283679998241201e-46	5.459802664849242e-45	up
KEGG_DILATED_CARDIOMYOPATHY	0.26505742761599366	3.169751725655748e-45	3.1030201103787844e-44	up
KEGG_OOCYTE_MEIOSIS	0.2507123171263436	3.8819441228818597e-45	3.61020803428013e-44	up
KEGG_ETHER_LIPID_METABOLISM	0.25142757830530216	4.51885906657932e-45	4.0024180303988267e-44	up
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.21842279792038574	5.445457220442877e-45	4.603886559101706e-44	up
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	-0.15237228029037078	5.482976675427733e-44	4.434059398389385e-43	down
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.26175256660921864	1.4378775566418684e-43	1.114355106397448e-42	up
KEGG_VIRAL_MYOCARDITIS	0.20460700974150153	3.085880380229807e-43	2.2958950028909767e-42	up
KEGG_PEROXISOME	0.21266325016078091	9.710103673442728e-43	6.946458781770567e-42	up
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	0.2719273235213819	1.870714764480571e-42	1.2887146155310602e-41	up
KEGG_SPLICEOSOME	0.3226118248549367	3.295467082658582e-42	2.1891317049089153e-41	up
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	0.4459138704405838	3.4804366410886705e-42	2.2322800525603198e-41	up
KEGG_VEGF_SIGNALING_PATHWAY	0.22067736320772716	4.120760227511994e-42	2.5548713410574365e-41	up
KEGG_LONG_TERM_DEPRESSION	0.19908203119432974	5.969814782173663e-42	3.581888869304198e-41	up
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.2632540386295	6.566546834657357e-42	3.8168053476445887e-41	up
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.25916434979976816	1.8190142436972386e-41	1.0252625737202619e-40	up
KEGG_ENDOMETRIAL_CANCER	0.25280314731858966	4.4681998603216533e-41	2.444368158881846e-40	up
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.20427253009083876	8.910801877920799e-41	4.7354547122664816e-40	up
KEGG_ADHERENS_JUNCTION	0.17771303954721215	3.497686045464921e-40	1.807137790156876e-39	up
KEGG_PRION_DISEASES	-0.23198040064799974	1.9151589877853734e-39	9.627555992650797e-39	down
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0.21767115612209267	4.4911306588196955e-39	2.1982902698433245e-38	up
KEGG_HISTIDINE_METABOLISM	0.23668502888155843	7.299491238781618e-39	3.4812958215727714e-38	up
KEGG_OXIDATIVE_PHOSPHORYLATION	-0.18007604648812314	1.989651068117343e-38	9.251877466745647e-38	down
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.21748783089897458	3.810475106604765e-38	1.7286545605572836e-37	up
KEGG_OTHER_GLYCAN_DEGRADATION	0.23287739608563007	4.702354646463118e-38	2.0824713434336667e-37	up
