pathway	logFC	P.Value	adj.P.Val	direction
KEGG_NON_SMALL_CELL_LUNG_CANCER	-0.052879090593675224	5.720576369553796e-15	1.0640272047370061e-12	down
KEGG_LYSOSOME	0.0598564211333274	3.8700734760900256e-14	3.599168332763724e-12	up
KEGG_FATTY_ACID_METABOLISM	-0.0637734815286341	3.0885018184972356e-13	1.914871127468286e-11	down
KEGG_TRYPTOPHAN_METABOLISM	-0.06070441000249199	7.654138908644629e-13	3.5591745925197524e-11	down
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	-0.09335229898725494	3.4202455647642247e-12	1.2723313500922918e-10	down
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	-0.05864822907590962	8.74613145856341e-12	2.711300752154657e-10	down
KEGG_RIBOFLAVIN_METABOLISM	-0.0550454151269375	3.851709647580587e-11	1.023454277785699e-9	down
KEGG_TYPE_II_DIABETES_MELLITUS	0.05485086492136225	7.727335360476051e-11	1.7966054713106819e-9	up
KEGG_PYRUVATE_METABOLISM	-0.07785704325130735	1.386202940582129e-10	2.8648194105364e-9	down
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	-0.05143981948967672	2.1577864806918696e-10	4.013482854086878e-9	down
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.03365267680901518	2.8148027859330187e-10	4.630353997599534e-9	up
KEGG_GLIOMA	-0.02203899163856293	2.9873251597416347e-10	4.630353997599534e-9	down
KEGG_NITROGEN_METABOLISM	-0.09222736201040659	4.676507553656363e-10	6.530840972620634e-9	down
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	-0.03993835261875024	4.915686753585423e-10	6.530840972620634e-9	down
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.06454874400991432	9.81073788557608e-10	1.216531497811434e-8	up
KEGG_GLYCEROLIPID_METABOLISM	-0.05033065431068475	1.210085577896745e-9	1.4067244843049662e-8	down
KEGG_INSULIN_SIGNALING_PATHWAY	-0.0637013247980369	7.434008463173667e-9	8.133679847942953e-8	down
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	-0.10633996131530694	8.881424996782656e-9	9.177472496675412e-8	down
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.040250162796773264	1.0997566721380813e-8	1.076603900093069e-7	down
KEGG_CALCIUM_SIGNALING_PATHWAY	-0.041671927991687174	1.72369344441826e-8	1.6030349033089822e-7	down
KEGG_APOPTOSIS	0.04073628796435353	2.7162720737172436e-8	2.4058409795781304e-7	up
KEGG_HEMATOPOIETIC_CELL_LINEAGE	-0.04879528656756688	4.320532545372285e-8	3.6528138792692954e-7	down
KEGG_PURINE_METABOLISM	-0.06363074031890438	4.813045349923925e-8	3.8922888481993485e-7	down
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	-0.042509460807767734	8.129936715380092e-8	6.300700954419572e-7	down
KEGG_ARACHIDONIC_ACID_METABOLISM	-0.04204835959174501	1.0892131374748075e-7	8.103745742812569e-7	down
KEGG_RNA_POLYMERASE	-0.09395080735769405	1.1648067155487246e-7	8.332848042002415e-7	down
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.06430244290814677	1.5927695515156413e-7	1.0972412465996641e-6	up
KEGG_GALACTOSE_METABOLISM	-0.05219586790944032	2.2589151721497595e-7	1.5005650786423403e-6	down
KEGG_ENDOCYTOSIS	0.032592930902078106	2.631976825984033e-7	1.6880954814932074e-6	up
KEGG_GRAFT_VERSUS_HOST_DISEASE	-0.06576197318299198	3.0614988924389355e-7	1.8981293133121401e-6	down
KEGG_SELENOAMINO_ACID_METABOLISM	-0.038306749897468975	5.002633323817893e-7	3.001579994290736e-6	down
KEGG_DNA_REPLICATION	-0.04171049076763039	6.205950340460849e-7	3.6072086353928683e-6	down
KEGG_HISTIDINE_METABOLISM	-0.03541933986888488	1.1359229657345156e-6	6.402474897776361e-6	down
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	-0.03172248882726079	2.380546179220914e-6	1.2869735077234118e-5	down
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	-0.09772085666069057	2.421724342490291e-6	1.2869735077234118e-5	down
KEGG_THYROID_CANCER	-0.030907273758171268	2.972155047723472e-6	1.535613441323794e-5	down
KEGG_HUNTINGTONS_DISEASE	0.07150629307628809	3.486062474951945e-6	1.7524530279488157e-5	up
KEGG_RIBOSOME	-0.08912584893732961	4.366613511909651e-6	2.1373424031978818e-5	down
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.03961916005856975	5.083070103365388e-6	2.411645483395684e-5	up
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	-0.05473412569875822	5.186334372893944e-6	2.411645483395684e-5	down
KEGG_TASTE_TRANSDUCTION	-0.03543388486674683	5.6867319383315225e-6	2.579834489096739e-5	down
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	-0.051088137145142154	6.004693492303669e-6	2.659221403734482e-5	down
KEGG_OTHER_GLYCAN_DEGRADATION	-0.03151516915864417	1.3508261316057765e-5	5.813658879359652e-5	down
KEGG_CELL_ADHESION_MOLECULES_CAMS	-0.03103783657632847	1.3752741435044338e-5	5.813658879359652e-5	down
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.02634888108218345	2.015105512192315e-5	8.238289143885945e-5	up
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	-0.0474172276616186	2.037426347412653e-5	8.238289143885945e-5	down
KEGG_OXIDATIVE_PHOSPHORYLATION	-0.023318618614152537	2.2771178504818632e-05	9.011572769992055e-5	down
KEGG_LONG_TERM_DEPRESSION	-0.022545967849821505	2.6484681231462397e-5	1.0262813977191679e-4	down
KEGG_PARKINSONS_DISEASE	0.023321032276087603	4.541113011080848e-5	1.7237694286959955e-4	up
KEGG_AXON_GUIDANCE	0.030274373951877792	4.7464125002731756e-5	1.7656654501016215e-4	up
KEGG_LINOLEIC_ACID_METABOLISM	0.036979650234776965	6.648067934785533e-5	2.424589482098253e-4	up
KEGG_REGULATION_OF_AUTOPHAGY	-0.04222432232921278	6.895532425735531e-5	2.4664789061284786e-4	down
KEGG_RETINOL_METABOLISM	-0.03289777625915121	7.162578062892198e-5	2.5136594711282055e-4	down
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	-0.08605488306880049	7.414091080102635e-5	2.553742483146463e-4	down
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	-0.01616033919615515	9.304814027407452e-5	3.1467189256323386e-4	down
KEGG_SPHINGOLIPID_METABOLISM	-0.04614163336620282	1.019660182622287e-4	3.3867284637097394e-4	down
KEGG_STEROID_HORMONE_BIOSYNTHESIS	-0.028001817304853988	1.100871816205871e-4	3.592318558145474e-4	down
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	-0.09972819413474211	1.1651095737907721e-4	3.736385874570407e-4	down
KEGG_PRIMARY_IMMUNODEFICIENCY	-0.0377996908136187	1.2237536508906418e-4	3.8579352384010063e-4	down
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	-0.02179698393030212	1.3204193911379587e-4	4.0933001125276723e-4	down
KEGG_NUCLEOTIDE_EXCISION_REPAIR	-0.027305811831163925	1.411135773064322e-4	4.302807439179736e-4	down
KEGG_PROSTATE_CANCER	-0.03131744494203789	1.6721190247407814e-4	5.016357074222345e-4	down
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	-0.02093103267595502	1.7221670803640212e-4	5.084493284884254e-4	down
KEGG_ARGININE_AND_PROLINE_METABOLISM	-0.03037832967602795	2.101511410283833e-4	6.10751753613739e-4	down
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	-0.08060554984823283	2.2045687489909973e-4	6.308458266343469e-4	down
KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.02868656818124503	2.4066697182282274e-4	6.78243284227955e-4	up
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.03548541686093421	2.5770120977521504e-4	7.154093286297014e-4	up
KEGG_STARCH_AND_SUCROSE_METABOLISM	-0.015621532247698616	3.2947859314187467e-4	9.01027964074576e-4	down
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	-0.01975806894275947	3.3425230925347173e-4	9.01027964074576e-4	down
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	-0.020682256811641497	4.139130397635588e-4	0.0010998260770860276	down
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	-0.01315364886860752	4.5216187399264504e-4	0.0011773163942710582	down
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	0.03449435216477855	4.5573537842750637e-4	0.0011773163942710582	up
KEGG_RNA_DEGRADATION	-0.025781477944725614	5.534524000035215e-4	0.0014101663890500684	down
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	-0.021413528673075943	6.548062849205103e-4	0.0016458644458812828	down
KEGG_BLADDER_CANCER	-0.02327132543078438	7.144557239852113e-4	0.0017718501954833241	down
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	-0.032115238597357786	8.346913092923279e-4	0.002042797151689118	down
KEGG_BETA_ALANINE_METABOLISM	-0.023820208292575713	8.537411646967886e-4	0.0020622838523844506	down
KEGG_BASAL_CELL_CARCINOMA	-0.062293512641966885	8.702985633244842e-4	0.0020753273433122316	down
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	-0.059192814708045646	9.29338270383223e-4	0.002188062256851639	down
KEGG_PYRIMIDINE_METABOLISM	-0.01573375260073848	9.903676546429813e-4	0.002302604797044932	down
KEGG_OLFACTORY_TRANSDUCTION	0.016786267344220337	0.0011073664771330148	0.002542841540083219	up
KEGG_GLUTATHIONE_METABOLISM	-0.018292844193794296	0.0011595996194047721	0.0026303113318205803	down
KEGG_MISMATCH_REPAIR	-0.01873858446385241	0.00137649718850482	0.0030846804465288736	down
KEGG_FOLATE_BIOSYNTHESIS	0.026437210376697252	0.0016414501107396087	0.0036346395309234197	up
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.020793919567515157	0.0018218695561901246	0.0039866792641336845	down
KEGG_JAK_STAT_SIGNALING_PATHWAY	-0.03363423317073609	0.0021267591450934704	0.004599734895202157	down
KEGG_ADHERENS_JUNCTION	-0.015137535505138666	0.0022059045140868515	0.004716071719771889	down
KEGG_BASE_EXCISION_REPAIR	-0.01588152225226994	0.0022477204815655955	0.004750863745127282	down
KEGG_MELANOMA	-0.02524958140490015	0.002308206683427921	0.004823892619298802	down
KEGG_O_GLYCAN_BIOSYNTHESIS	-0.014398092886021388	0.0030896465903929114	0.006385269620145351	down
KEGG_ASTHMA	-0.01307588169393702	0.0031812975656890946	0.006460487901512303	down
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	-0.021219233933303713	0.0031955101448340423	0.006460487901512303	down
KEGG_P53_SIGNALING_PATHWAY	-0.0210801528456819	0.0032675011335082764	0.006535002267016553	down
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.013636446153753739	0.0033835118605089034	0.006695034106964426	up
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	-0.022003338419662795	0.0034342501644137853	0.006723900321904885	down
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	-0.030489351607712566	0.003701036495251163	0.007170758209549128	down
KEGG_ENDOMETRIAL_CANCER	-0.019427927909289544	0.0042026566778490225	0.00805870249566926	down
KEGG_STEROID_BIOSYNTHESIS	0.03935009917799831	0.00492007410686777	0.009338099835483726	up
